"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Neshoba County, MS"	"28099"	1011	110347	916.2	859.7	972.7	0.0%
	"Newton County, MS"	"28101"	1236	120013	1029.9	972.5	1087.3	0.0%
	"Noxubee County, MS"	"28103"	1414	150139	941.8	892.7	990.9	0.0%
	"Oktibbeha County, MS"	"28105"	2258	309734	729.0	698.9	759.1	0.0%
	"Panola County, MS"	"28107"	2606	305707	852.5	819.7	885.2	0.0%
	"Pearl River County, MS"	"28109"	1117	121782	917.2	863.4	971.0	0.0%
	"Perry County, MS"	"28111"	436	46162	944.5	855.8	1033.2	0.0%
	"Pike County, MS"	"28113"	3683	362617	1015.7	982.9	1048.5	0.1%
	"Pontotoc County, MS"	"28115"	452	77293	584.8	530.9	638.7	0.0%
	"Prentiss County, MS"	"28117"	473	63792	741.5	674.7	808.3	0.0%
	"Quitman County, MS"	"28119"	1169	109486	1067.7	1006.5	1128.9	0.0%
	"Rankin County, MS"	"28121"	2869	464879	617.1	594.6	639.7	0.1%
	"Scott County, MS"	"28123"	1733	198271	874.1	832.9	915.2	0.0%
	"Sharkey County, MS"	"28125"	689	68407	1007.2	932.0	1082.4	0.0%
	"Simpson County, MS"	"28127"	1447	174342	830.0	787.2	872.7	0.0%
	"Smith County, MS"	"28129"	675	69320	973.7	900.3	1047.2	0.0%
	"Stone County, MS"	"28131"	461	58019	794.6	722.0	867.1	0.0%
	"Sunflower County, MS"	"28133"	3465	399747	866.8	837.9	895.7	0.1%
	"Tallahatchie County, MS"	"28135"	1356	157296	862.1	816.2	908.0	0.0%
	"Tate County, MS"	"28137"	1211	153474	789.1	744.6	833.5	0.0%
	"Tippah County, MS"	"28139"	578	64718	893.1	820.3	965.9	0.0%
	"Tishomingo County, MS"	"28141"	133	10836	1227.4	1018.8	1436.0	0.0%
	"Tunica County, MS"	"28143"	1181	136670	864.1	814.8	913.4	0.0%
	"Union County, MS"	"28145"	608	73094	831.8	765.7	897.9	0.0%
	"Walthall County, MS"	"28147"	1180	122510	963.2	908.2	1018.1	0.0%
	"Warren County, MS"	"28149"	3828	406405	941.9	912.1	971.8	0.1%
	"Washington County, MS"	"28151"	6760	673254	1004.1	980.1	1028.0	0.1%
	"Wayne County, MS"	"28153"	1163	145909	797.1	751.3	842.9	0.0%
	"Webster County, MS"	"28155"	478	37232	1283.8	1168.7	1398.9	0.0%
	"Wilkinson County, MS"	"28157"	1489	124558	1195.4	1134.7	1256.1	0.0%
	"Winston County, MS"	"28159"	1527	156913	973.2	924.3	1022.0	0.0%
	"Yalobusha County, MS"	"28161"	819	88951	920.7	857.7	983.8	0.0%
	"Yazoo County, MS"	"28163"	2616	285290	917.0	881.8	952.1	0.0%
	"Adair County, MO"	"29001"	22	8942	246.0	154.2	372.5	0.0%
	"Andrew County, MO"	"29003"	10	2309	Unreliable	207.7	796.5	0.0%
	"Audrain County, MO"	"29007"	289	34915	827.7	732.3	923.2	0.0%
	"Bates County, MO"	"29013"	27	3357	804.3	530.0	1170.2	0.0%
	"Benton County, MO"	"29015"	12	1560	Unreliable	397.5	1343.7	0.0%
	"Boone County, MO"	"29019"	1451	279459	519.2	492.5	545.9	0.0%
	"Buchanan County, MO"	"29021"	500	92445	540.9	493.5	588.3	0.0%
	"Butler County, MO"	"29023"	401	44906	893.0	805.6	980.4	0.0%
	"Callaway County, MO"	"29027"	306	42634	717.7	637.3	798.2	0.0%
	"Camden County, MO"	"29029"	30	4797	625.4	422.0	892.8	0.0%
	"Cape Girardeau County, MO"	"29031"	507	95571	530.5	484.3	576.7	0.0%
	"Carroll County, MO"	"29033"	47	3772	1246.0	915.5	1656.9	0.0%
	"Cass County, MO"	"29037"	240	58527	410.1	358.2	461.9	0.0%
	"Chariton County, MO"	"29041"	84	4020	2089.6	1666.7	2587.0	0.0%
	"Christian County, MO"	"29043"	26	11279	230.5	150.6	337.8	0.0%
	"Clay County, MO"	"29047"	653	198595	328.8	303.6	354.0	0.0%
	"Clinton County, MO"	"29049"	88	6874	1280.2	1026.7	1577.2	0.0%
	"Cole County, MO"	"29051"	536	154474	347.0	317.6	376.4	0.0%
	"Cooper County, MO"	"29053"	188	26408	711.9	610.1	813.7	0.0%
	"Crawford County, MO"	"29055"	11	2032	Unreliable	270.2	968.6	0.0%
	"DeKalb County, MO"	"29063"	36	25943	138.8	97.2	192.1	0.0%
	"Dunklin County, MO"	"29069"	473	58442	809.3	736.4	882.3	0.0%
	"Franklin County, MO"	"29071"	165	20386	809.4	685.9	932.9	0.0%
	"Greene County, MO"	"29077"	1041	162370	641.1	602.2	680.1	0.0%
	"Henry County, MO"	"29083"	37	5666	653.0	459.8	900.1	0.0%
	"Howard County, MO"	"29089"	152	11744	1294.3	1088.5	1500.0	0.0%
	"Howell County, MO"	"29091"	20	4008	499.0	304.8	770.7	0.0%
	"Iron County, MO"	"29093"	28	3210	872.3	579.6	1260.7	0.0%
	"Jackson County, MO"	"29095"	24822	2986371	831.2	820.8	841.5	0.5%
	"Jasper County, MO"	"29097"	251	52029	482.4	422.7	542.1	0.0%
	"Jefferson County, MO"	"29099"	305	42665	714.9	634.6	795.1	0.0%
	"Johnson County, MO"	"29101"	205	48058	426.6	368.2	485.0	0.0%
	"Laclede County, MO"	"29105"	34	6130	554.6	384.1	775.1	0.0%
	"Lafayette County, MO"	"29107"	170	16300	1042.9	886.2	1199.7	0.0%
	"Lawrence County, MO"	"29109"	25	3651	684.7	443.1	1010.8	0.0%
	"Lewis County, MO"	"29111"	69	6553	1053.0	819.3	1332.6	0.0%
	"Lincoln County, MO"	"29113"	144	20249	711.1	595.0	827.3	0.0%
	"Linn County, MO"	"29115"	26	2558	1016.4	664.0	1489.3	0.0%
	"Livingston County, MO"	"29117"	46	8160	563.7	412.7	751.9	0.0%
	"Macon County, MO"	"29121"	74	7853	942.3	739.9	1183.0	0.0%
	"Marion County, MO"	"29127"	286	29441	971.4	858.8	1084.0	0.0%
	"Mississippi County, MO"	"29133"	502	58817	853.5	778.8	928.2	0.0%
	"Moniteau County, MO"	"29135"	28	10935	256.1	170.1	370.1	0.0%
	"Monroe County, MO"	"29137"	69	5989	1152.1	896.4	1458.1	0.0%
	"Montgomery County, MO"	"29139"	56	4810	1164.2	879.5	1511.9	0.0%
	"Morgan County, MO"	"29141"	25	3341	748.3	484.2	1104.6	0.0%
	"New Madrid County, MO"	"29143"	552	55189	1000.2	916.8	1083.6	0.0%
	"Newton County, MO"	"29145"	56	11784	475.2	359.0	617.1	0.0%
	"Pemiscot County, MO"	"29155"	920	91843	1001.7	937.0	1066.4	0.0%
	"Pettis County, MO"	"29159"	252	27607	912.8	800.1	1025.5	0.0%
	"Phelps County, MO"	"29161"	49	19752	248.1	183.5	328.0	0.0%
	"Pike County, MO"	"29163"	216	28617	754.8	654.1	855.5	0.0%
	"Platte County, MO"	"29165"	275	89292	308.0	271.6	344.4	0.0%
	"Polk County, MO"	"29167"	16	5275	Unreliable	173.4	492.6	0.0%
	"Pulaski County, MO"	"29169"	242	117004	206.8	180.8	232.9	0.0%
	"Ralls County, MO"	"29173"	19	2494	Unreliable	458.7	1189.7	0.0%
	"Randolph County, MO"	"29175"	231	31527	732.7	638.2	827.2	0.0%
	"Ray County, MO"	"29177"	63	7103	886.9	681.6	1134.8	0.0%
	"St. Charles County, MO"	"29183"	1012	263029	384.7	361.0	408.5	0.0%
	"Ste. Genevieve County, MO"	"29186"	19	3131	Unreliable	365.4	947.6	0.0%
	"St. Francois County, MO"	"29187"	103	44973	229.0	184.8	273.3	0.0%
	"St. Louis County, MO"	"29189"	30340	4097587	740.4	732.1	748.8	0.6%
	"Saline County, MO"	"29195"	227	26198	866.5	753.8	979.2	0.0%
	"Scott County, MO"	"29201"	632	83347	758.3	699.2	817.4	0.0%
	"Shelby County, MO"	"29205"	13	1162	Unreliable	595.7	1913.1	0.0%
	"Stoddard County, MO"	"29207"	44	6413	686.1	498.5	921.1	0.0%
	"Taney County, MO"	"29213"	27	10841	249.1	164.1	362.4	0.0%
	"Texas County, MO"	"29215"	14	13621	Unreliable	56.2	172.5	0.0%
	"Vernon County, MO"	"29217"	14	3234	Unreliable	236.7	726.3	0.0%
	"Warren County, MO"	"29219"	108	13857	779.4	632.4	926.4	0.0%
	"Washington County, MO"	"29221"	46	11650	394.8	289.1	526.7	0.0%
	"Webster County, MO"	"29225"	11	7996	Unreliable	68.7	246.1	0.0%
	"St. Louis city, MO"	"29510"	32209	2980491	1080.7	1068.9	1092.5	0.6%
	"Cascade County, MT"	"30013"	87	27728	313.8	251.3	387.0	0.0%
	"Flathead County, MT"	"30029"	17	6811	Unreliable	145.4	399.6	0.0%
	"Gallatin County, MT"	"30031"	16	8574	Unreliable	106.7	303.0	0.0%
	"Lewis and Clark County, MT"	"30049"	24	6480	370.4	237.3	551.1	0.0%
	"Missoula County, MT"	"30063"	29	13459	215.5	144.3	309.5	0.0%
	"Ravalli County, MT"	"30081"	13	2767	Unreliable	250.2	803.4	0.0%
	"Yellowstone County, MT"	"30111"	113	26422	427.7	348.8	506.5	0.0%
	"Adams County, NE"	"31001"	19	6226	Unreliable	183.7	476.6	0.0%
	"Buffalo County, NE"	"31019"	15	9179	Unreliable	91.5	269.5	0.0%
	"Dakota County, NE"	"31043"	20	10453	191.3	116.9	295.5	0.0%
	"Dawson County, NE"	"31047"	17	11780	Unreliable	84.1	231.1	0.0%
	"Dodge County, NE"	"31053"	14	6636	Unreliable	115.3	354.0	0.0%
	"Douglas County, NE"	"31055"	8102	1131986	715.7	700.1	731.3	0.2%
	"Gage County, NE"	"31067"	12	2533	Unreliable	244.8	827.5	0.0%
	"Hall County, NE"	"31079"	40	20152	198.5	141.8	270.3	0.0%
	"Lancaster County, NE"	"31109"	618	206962	298.6	275.1	322.1	0.0%
	"Lincoln County, NE"	"31111"	34	6740	504.5	349.3	704.9	0.0%
	"Madison County, NE"	"31119"	35	11738	298.2	207.7	414.7	0.0%
	"Sarpy County, NE"	"31153"	408	135561	301.0	271.8	330.2	0.0%
	"Scotts Bluff County, NE"	"31157"	12	5509	Unreliable	112.6	380.5	0.0%
	"Washington County, NE"	"31177"	11	2853	Unreliable	192.5	689.9	0.0%
	"Churchill County, NV"	"32001"	23	10381	221.6	140.4	332.4	0.0%
	"Clark County, NV"	"32003"	23459	3801446	617.1	609.2	625.0	0.4%
	"Douglas County, NV"	"32005"	19	6635	Unreliable	172.4	447.2	0.0%
	"Elko County, NV"	"32007"	22	10633	206.9	129.7	313.3	0.0%
	"Humboldt County, NV"	"32013"	11	3243	Unreliable	169.3	606.9	0.0%
	"Lyon County, NV"	"32019"	35	12593	277.9	193.6	386.5	0.0%
	"Mineral County, NV"	"32021"	64	4718	1356.5	1044.7	1732.2	0.0%
	"Nye County, NV"	"32023"	140	18558	754.4	629.4	879.4	0.0%
	"Washoe County, NV"	"32031"	1251	215743	579.9	547.7	612.0	0.0%
	"White Pine County, NV"	"32033"	12	7943	Unreliable	78.1	263.9	0.0%
	"Carson City, NV"	"32510"	106	23246	456.0	369.2	542.8	0.0%
	"Belknap County, NH"	"33001"	25	7465	334.9	216.7	494.4	0.0%
	"Carroll County, NH"	"33003"	10	4090	Unreliable	117.2	449.6	0.0%
	"Cheshire County, NH"	"33005"	18	10718	Unreliable	99.5	265.4	0.0%
	"Coos County, NH"	"33007"	11	3509	Unreliable	156.5	560.9	0.0%
	"Grafton County, NH"	"33009"	26	17879	145.4	95.0	213.1	0.0%
	"Hillsborough County, NH"	"33011"	390	172059	226.7	204.2	249.2	0.0%
	"Merrimack County, NH"	"33013"	69	31569	218.6	170.1	276.6	0.0%
	"Rockingham County, NH"	"33015"	171	49018	348.9	296.6	401.1	0.0%
	"Strafford County, NH"	"33017"	81	27930	290.0	230.3	360.5	0.0%
	"Sullivan County, NH"	"33019"	17	4871	Unreliable	203.3	558.8	0.0%
	"Atlantic County, NJ"	"34001"	7911	892399	886.5	867.0	906.0	0.1%
	"Bergen County, NJ"	"34003"	6089	1072668	567.7	553.4	581.9	0.1%
	"Burlington County, NJ"	"34005"	8823	1404393	628.2	615.1	641.4	0.2%
	"Camden County, NJ"	"34007"	14487	1941118	746.3	734.2	758.5	0.3%
	"Cape May County, NJ"	"34009"	998	98656	1011.6	948.8	1074.4	0.0%
	"Cumberland County, NJ"	"34011"	3923	625438	627.2	607.6	646.9	0.1%
	"Essex County, NJ"	"34013"	50262	6178439	813.5	806.4	820.6	0.9%
	"Gloucester County, NJ"	"34015"	3954	531981	743.3	720.1	766.4	0.1%
	"Hudson County, NJ"	"34017"	11103	1811711	612.8	601.4	624.2	0.2%
	"Hunterdon County, NJ"	"34019"	197	65519	300.7	258.7	342.7	0.0%
	"Mercer County, NJ"	"34021"	10905	1404516	776.4	761.9	791.0	0.2%
	"Middlesex County, NJ"	"34023"	7352	1564597	469.9	459.2	480.6	0.1%
	"Monmouth County, NJ"	"34025"	7759	931791	832.7	814.2	851.2	0.1%
	"Morris County, NJ"	"34027"	1741	307234	566.7	540.1	593.3	0.0%
	"Ocean County, NJ"	"34029"	2375	358370	662.7	636.1	689.4	0.0%
	"Passaic County, NJ"	"34031"	9046	1395758	648.1	634.8	661.5	0.2%
	"Salem County, NJ"	"34033"	1956	180824	1081.7	1033.8	1129.7	0.0%
	"Somerset County, NJ"	"34035"	2639	538261	490.3	471.6	509.0	0.0%
	"Sussex County, NJ"	"34037"	240	51027	470.3	410.8	529.8	0.0%
	"Union County, NJ"	"34039"	15284	2246856	680.2	669.5	691.0	0.3%
	"Warren County, NJ"	"34041"	308	69864	440.9	391.6	490.1	0.0%
	"Bernalillo County, NM"	"35001"	2224	429589	517.7	496.2	539.2	0.0%
	"Chaves County, NM"	"35005"	208	30914	672.8	581.4	764.3	0.0%
	"Cibola County, NM"	"35006"	17	7206	Unreliable	137.4	377.7	0.0%
	"Curry County, NM"	"35009"	377	66683	565.4	508.3	622.4	0.0%
	"Dona Ana County, NM"	"35013"	322	82817	388.8	346.3	431.3	0.0%
	"Eddy County, NM"	"35015"	150	20052	748.1	628.3	867.8	0.0%
	"Grant County, NM"	"35017"	23	6624	347.2	220.1	521.0	0.0%
	"Lea County, NM"	"35025"	444	54401	816.2	740.2	892.1	0.0%
	"Luna County, NM"	"35029"	53	7456	710.8	532.5	929.8	0.0%
	"McKinley County, NM"	"35031"	56	13257	422.4	319.1	548.5	0.0%
	"Otero County, NM"	"35035"	283	52289	541.2	478.2	604.3	0.0%
	"Quay County, NM"	"35037"	19	2797	Unreliable	409.0	1060.8	0.0%
	"Rio Arriba County, NM"	"35039"	20	6153	325.0	198.5	502.0	0.0%
	"Roosevelt County, NM"	"35041"	18	8808	Unreliable	121.1	323.0	0.0%
	"Sandoval County, NM"	"35043"	284	58156	488.3	431.5	545.1	0.0%
	"San Juan County, NM"	"35045"	74	23271	318.0	249.7	399.2	0.0%
	"San Miguel County, NM"	"35047"	25	9094	274.9	177.9	405.8	0.0%
	"Santa Fe County, NM"	"35049"	97	31057	312.3	253.3	381.0	0.0%
	"Sierra County, NM"	"35051"	18	1762	Unreliable	605.4	1614.5	0.0%
	"Socorro County, NM"	"35053"	13	4208	Unreliable	164.5	528.3	0.0%
	"Taos County, NM"	"35055"	11	4994	Unreliable	110.0	394.1	0.0%
	"Torrance County, NM"	"35057"	20	7117	281.0	171.7	434.0	0.0%
	"Valencia County, NM"	"35061"	124	25437	487.5	401.7	573.3	0.0%
	"Albany County, NY"	"36001"	4154	734157	565.8	548.6	583.0	0.1%
	"Allegany County, NY"	"36003"	45	12109	371.6	271.1	497.3	0.0%
	"Bronx County, NY"	"36005"	59561	11201513	531.7	527.5	536.0	1.1%
	"Broome County, NY"	"36007"	846	190610	443.8	413.9	473.7	0.0%
	"Cattaraugus County, NY"	"36009"	128	25095	510.1	421.7	598.4	0.0%
	"Cayuga County, NY"	"36011"	185	68222	271.2	232.1	310.3	0.0%
	"Chautauqua County, NY"	"36013"	342	73702	464.0	414.9	513.2	0.0%
	"Chemung County, NY"	"36015"	633	117108	540.5	498.4	582.6	0.0%
	"Chenango County, NY"	"36017"	68	9831	691.7	537.1	876.9	0.0%
	"Clinton County, NY"	"36019"	111	64703	171.6	139.6	203.5	0.0%
	"Columbia County, NY"	"36021"	414	62062	667.1	602.8	731.3	0.0%
	"Cortland County, NY"	"36023"	45	16945	265.6	193.7	355.3	0.0%
	"Delaware County, NY"	"36025"	67	16918	396.0	306.9	502.9	0.0%
	"Dutchess County, NY"	"36027"	3123	580088	538.4	519.5	557.2	0.1%
	"Erie County, NY"	"36029"	20237	2356681	858.7	846.9	870.5	0.4%
	"Essex County, NY"	"36031"	20	22350	89.5	54.7	138.2	0.0%
	"Franklin County, NY"	"36033"	47	63128	74.5	54.7	99.0	0.0%
	"Fulton County, NY"	"36035"	93	23327	398.7	321.8	488.4	0.0%
	"Genesee County, NY"	"36037"	215	34256	627.6	543.7	711.5	0.0%
	"Greene County, NY"	"36039"	298	57191	521.1	461.9	580.2	0.0%
	"Herkimer County, NY"	"36043"	44	14480	303.9	220.8	407.9	0.0%
	"Jefferson County, NY"	"36045"	174	141173	123.3	104.9	141.6	0.0%
	"Kings County, NY"	"36047"	106652	17155107	621.7	618.0	625.4	2.0%
	"Livingston County, NY"	"36051"	120	36619	327.7	269.1	386.3	0.0%
	"Madison County, NY"	"36053"	50	26023	192.1	142.6	253.3	0.0%
	"Monroe County, NY"	"36055"	12221	2146653	569.3	559.2	579.4	0.2%
	"Montgomery County, NY"	"36057"	94	22985	409.0	330.5	500.5	0.0%
	"Nassau County, NY"	"36059"	16817	2890874	581.7	572.9	590.5	0.3%
	"New York County, NY"	"36061"	48019	5803334	827.4	820.0	834.8	0.9%
	"Niagara County, NY"	"36063"	2109	282786	745.8	714.0	777.6	0.0%
	"Oneida County, NY"	"36065"	1637	291736	561.1	533.9	588.3	0.0%
	"Onondaga County, NY"	"36067"	5534	976787	566.6	551.6	581.5	0.1%
	"Ontario County, NY"	"36069"	297	52494	565.8	501.4	630.1	0.0%
	"Orange County, NY"	"36071"	3467	739897	468.6	453.0	484.2	0.1%
	"Orleans County, NY"	"36073"	248	55210	449.2	393.3	505.1	0.0%
	"Oswego County, NY"	"36075"	70	23450	298.5	232.7	377.1	0.0%
	"Otsego County, NY"	"36077"	60	25946	231.2	176.5	297.7	0.0%
	"Putnam County, NY"	"36079"	155	49276	314.6	265.0	364.1	0.0%
	"Queens County, NY"	"36081"	56428	8855955	637.2	631.9	642.4	1.1%
	"Rensselaer County, NY"	"36083"	1007	194781	517.0	485.1	548.9	0.0%
	"Richmond County, NY"	"36085"	4971	966874	514.1	499.8	528.4	0.1%
	"Rockland County, NY"	"36087"	3332	718040	464.0	448.3	479.8	0.1%
	"St. Lawrence County, NY"	"36089"	82	54373	150.8	119.9	187.2	0.0%
	"Saratoga County, NY"	"36091"	301	72322	416.2	369.2	463.2	0.0%
	"Schenectady County, NY"	"36093"	1438	288794	497.9	472.2	523.7	0.0%
	"Schoharie County, NY"	"36095"	38	10017	379.4	268.5	520.7	0.0%
	"Schuyler County, NY"	"36097"	16	5049	Unreliable	181.1	514.6	0.0%
	"Seneca County, NY"	"36099"	46	30687	149.9	109.7	199.9	0.0%
	"Steuben County, NY"	"36101"	214	32588	656.7	568.7	744.7	0.0%
	"Suffolk County, NY"	"36103"	12338	2217583	556.4	546.6	566.2	0.2%
	"Sullivan County, NY"	"36105"	845	139860	604.2	563.4	644.9	0.0%
	"Tioga County, NY"	"36107"	48	9172	523.3	385.9	693.9	0.0%
	"Tompkins County, NY"	"36109"	326	86482	377.0	336.0	417.9	0.0%
	"Ulster County, NY"	"36111"	1070	231138	462.9	435.2	490.7	0.0%
	"Warren County, NY"	"36113"	69	14148	487.7	379.5	617.2	0.0%
	"Washington County, NY"	"36115"	68	38640	176.0	136.7	223.1	0.0%
	"Wayne County, NY"	"36117"	398	61753	644.5	581.2	707.8	0.0%
	"Westchester County, NY"	"36119"	17549	2747491	638.7	629.3	648.2	0.3%
	"Wyoming County, NY"	"36121"	56	46564	120.3	90.8	156.2	0.0%
	"Yates County, NY"	"36123"	34	4811	706.7	489.4	987.6	0.0%
	"Alamance County, NC"	"37001"	4857	514829	943.4	916.9	970.0	0.1%
	"Alexander County, NC"	"37003"	333	37672	883.9	789.0	978.9	0.0%
	"Alleghany County, NC"	"37005"	32	3380	946.7	647.6	1336.5	0.0%
	"Anson County, NC"	"37007"	2257	231580	974.6	934.4	1014.8	0.0%
	"Ashe County, NC"	"37009"	42	4523	928.6	669.2	1255.2	0.0%
	"Avery County, NC"	"37011"	37	13547	273.1	192.3	376.5	0.0%
	"Beaufort County, NC"	"37013"	2747	228983	1199.7	1154.8	1244.5	0.1%
	"Bertie County, NC"	"37015"	2570	229410	1120.3	1077.0	1163.6	0.0%
	"Bladen County, NC"	"37017"	2683	223293	1201.6	1156.1	1247.0	0.1%
	"Brunswick County, NC"	"37019"	1915	222276	861.5	823.0	900.1	0.0%
	"Buncombe County, NC"	"37021"	3025	300321	1007.3	971.4	1043.2	0.1%
	"Burke County, NC"	"37023"	983	113497	866.1	812.0	920.2	0.0%
	"Cabarrus County, NC"	"37025"	2982	465112	641.1	618.1	664.1	0.1%
	"Caldwell County, NC"	"37027"	770	79369	970.2	901.6	1038.7	0.0%
	"Camden County, NC"	"37029"	267	24614	1084.7	954.6	1214.9	0.0%
	"Carteret County, NC"	"37031"	692	79920	865.9	801.4	930.4	0.0%
	"Caswell County, NC"	"37033"	1593	148952	1069.5	1017.0	1122.0	0.0%
	"Catawba County, NC"	"37035"	2044	243056	841.0	804.5	877.4	0.0%
	"Chatham County, NC"	"37037"	1835	159827	1148.1	1095.6	1200.6	0.0%
	"Cherokee County, NC"	"37039"	85	8798	966.1	771.7	1194.6	0.0%
	"Chowan County, NC"	"37041"	1081	94763	1140.7	1072.7	1208.7	0.0%
	"Clay County, NC"	"37043"	13	1967	Unreliable	351.9	1130.2	0.0%
	"Cleveland County, NC"	"37045"	3489	371970	938.0	906.9	969.1	0.1%
	"Columbus County, NC"	"37047"	3574	315753	1131.9	1094.8	1169.0	0.1%
	"Craven County, NC"	"37049"	4016	426082	942.5	913.4	971.7	0.1%
	"Cumberland County, NC"	"37051"	14420	2172834	663.6	652.8	674.5	0.3%
	"Currituck County, NC"	"37053"	330	27359	1206.2	1076.0	1336.3	0.0%
	"Dare County, NC"	"37055"	139	19106	727.5	606.6	848.5	0.0%
	"Davidson County, NC"	"37057"	2370	272305	870.3	835.3	905.4	0.0%
	"Davie County, NC"	"37059"	508	49314	1030.1	940.6	1119.7	0.0%
	"Duplin County, NC"	"37061"	3017	274690	1098.3	1059.1	1137.5	0.1%
	"Durham County, NC"	"37063"	12791	1852008	690.7	678.7	702.6	0.2%
	"Edgecombe County, NC"	"37065"	5599	583076	960.3	935.1	985.4	0.1%
	"Forsyth County, NC"	"37067"	12910	1666216	774.8	761.4	788.2	0.2%
	"Franklin County, NC"	"37069"	2654	290395	913.9	879.2	948.7	0.0%
	"Gaston County, NC"	"37071"	4368	559861	780.2	757.1	803.3	0.1%
	"Gates County, NC"	"37073"	811	74013	1095.8	1020.3	1171.2	0.0%
	"Granville County, NC"	"37077"	3119	343042	909.2	877.3	941.1	0.1%
	"Greene County, NC"	"37079"	1181	143894	820.7	773.9	867.6	0.0%
	"Guilford County, NC"	"37081"	17810	2786990	639.0	629.7	648.4	0.3%
	"Halifax County, NC"	"37083"	5682	533313	1065.4	1037.7	1093.1	0.1%
	"Harnett County, NC"	"37085"	3260	445299	732.1	707.0	757.2	0.1%
	"Haywood County, NC"	"37087"	143	14399	993.1	830.3	1155.9	0.0%
	"Henderson County, NC"	"37089"	671	64505	1040.2	961.5	1118.9	0.0%
	"Hertford County, NC"	"37091"	2776	262999	1055.5	1016.3	1094.8	0.1%
	"Hoke County, NC"	"37093"	1991	286189	695.7	665.1	726.3	0.0%
	"Hyde County, NC"	"37095"	362	34190	1058.8	949.7	1167.9	0.0%
	"Iredell County, NC"	"37097"	3073	350220	877.4	846.4	908.5	0.1%
	"Jackson County, NC"	"37099"	79	15679	503.9	398.9	628.0	0.0%
	"Johnston County, NC"	"37101"	3281	458897	715.0	690.5	739.4	0.1%
	"Jones County, NC"	"37103"	771	62276	1238.0	1150.6	1325.4	0.0%
	"Lee County, NC"	"37105"	1995	205585	970.4	927.8	1013.0	0.0%
	"Lenoir County, NC"	"37107"	5067	439568	1152.7	1121.0	1184.5	0.1%
	"Lincoln County, NC"	"37109"	725	82255	881.4	817.2	945.6	0.0%
	"McDowell County, NC"	"37111"	273	34569	789.7	696.0	883.4	0.0%
	"Macon County, NC"	"37113"	55	9944	553.1	416.7	719.9	0.0%
	"Madison County, NC"	"37115"	18	4976	Unreliable	214.4	571.7	0.0%
	"Martin County, NC"	"37117"	2397	196439	1220.2	1171.4	1269.1	0.0%
	"Mecklenburg County, NC"	"37119"	28243	4881525	578.6	571.8	585.3	0.5%
	"Mitchell County, NC"	"37121"	20	1623	1232.3	752.7	1903.2	0.0%
	"Montgomery County, NC"	"37123"	1032	99633	1035.8	972.6	1099.0	0.0%
	"Moore County, NC"	"37125"	2422	220162	1100.1	1056.3	1143.9	0.0%
	"Nash County, NC"	"37127"	5617	626269	896.9	873.4	920.4	0.1%
	"New Hanover County, NC"	"37129"	5174	550084	940.6	915.0	966.2	0.1%
	"Northampton County, NC"	"37131"	2854	231710	1231.7	1186.5	1276.9	0.1%
	"Onslow County, NC"	"37133"	2820	550904	511.9	493.0	530.8	0.1%
	"Orange County, NC"	"37135"	2589	308151	840.2	807.8	872.5	0.0%
	"Pamlico County, NC"	"37137"	623	51884	1200.8	1106.5	1295.0	0.0%
	"Pasquotank County, NC"	"37139"	2411	271892	886.7	851.4	922.1	0.0%
	"Pender County, NC"	"37141"	1957	176475	1108.9	1059.8	1158.1	0.0%
	"Perquimans County, NC"	"37143"	761	59566	1277.6	1186.8	1368.3	0.0%
	"Person County, NC"	"37145"	1952	194096	1005.7	961.1	1050.3	0.0%
	"Pitt County, NC"	"37147"	7718	992574	777.6	760.2	794.9	0.1%
	"Polk County, NC"	"37149"	233	18808	1238.8	1079.8	1397.9	0.0%
	"Randolph County, NC"	"37151"	1312	155563	843.4	797.8	889.0	0.0%
	"Richmond County, NC"	"37153"	2640	262894	1004.2	965.9	1042.5	0.0%
	"Robeson County, NC"	"37155"	5658	590768	957.7	932.8	982.7	0.1%
	"Rockingham County, NC"	"37157"	3560	328788	1082.8	1047.2	1118.3	0.1%
	"Rowan County, NC"	"37159"	3459	405633	852.7	824.3	881.2	0.1%
	"Rutherford County, NC"	"37161"	1395	129955	1073.4	1017.1	1129.8	0.0%
	"Sampson County, NC"	"37163"	3550	326084	1088.7	1052.9	1124.5	0.1%
	"Scotland County, NC"	"37165"	2400	251569	954.0	915.8	992.2	0.0%
	"Stanly County, NC"	"37167"	1122	124713	899.7	847.0	952.3	0.0%
	"Stokes County, NC"	"37169"	412	38149	1080.0	975.7	1184.3	0.0%
	"Surry County, NC"	"37171"	608	56473	1076.6	991.0	1162.2	0.0%
	"Swain County, NC"	"37173"	25	3561	702.0	454.3	1036.4	0.0%
	"Transylvania County, NC"	"37175"	218	25736	847.1	734.6	959.5	0.0%
	"Tyrrell County, NC"	"37177"	227	30418	746.3	649.2	843.4	0.0%
	"Union County, NC"	"37179"	2657	401909	661.1	636.0	686.2	0.1%
	"Vance County, NC"	"37181"	3880	405632	956.5	926.4	986.6	0.1%
	"Wake County, NC"	"37183"	17175	3206509	535.6	527.6	543.6	0.3%
	"Warren County, NC"	"37185"	2274	198964	1142.9	1095.9	1189.9	0.0%
