"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Todd County, SD"	"46121"	1464	172152	850.4	806.8	894.0	0.0%
	"Tripp County, SD"	"46123"	1350	105584	1278.6	1210.4	1346.8	0.0%
	"Turner County, SD"	"46125"	1913	152142	1257.4	1201.0	1313.7	0.0%
	"Union County, SD"	"46127"	1965	248060	792.1	757.1	827.2	0.0%
	"Walworth County, SD"	"46129"	1493	100225	1489.6	1414.1	1565.2	0.0%
	"Yankton County, SD"	"46135"	3715	398819	931.5	901.5	961.5	0.0%
	"Ziebach County, SD"	"46137"	254	48849	520.0	456.0	583.9	0.0%
	"Anderson County, TN"	"47001"	15528	1325653	1171.3	1152.9	1189.8	0.0%
	"Bedford County, TN"	"47003"	7582	772795	981.1	959.0	1003.2	0.0%
	"Benton County, TN"	"47005"	4277	295502	1447.4	1404.0	1490.7	0.0%
	"Bledsoe County, TN"	"47007"	2181	233571	933.8	894.6	973.0	0.0%
	"Blount County, TN"	"47009"	21794	2128421	1024.0	1010.4	1037.5	0.0%
	"Bradley County, TN"	"47011"	15997	1729409	925.0	910.7	939.3	0.0%
	"Campbell County, TN"	"47013"	9157	723406	1265.8	1239.9	1291.7	0.0%
	"Cannon County, TN"	"47015"	2739	241699	1133.2	1090.8	1175.7	0.0%
	"Carroll County, TN"	"47017"	7579	517413	1464.8	1431.8	1497.8	0.0%
	"Carter County, TN"	"47019"	11859	1029561	1151.9	1131.1	1172.6	0.0%
	"Cheatham County, TN"	"47021"	5788	687472	841.9	820.2	863.6	0.0%
	"Chester County, TN"	"47023"	2935	298839	982.1	946.6	1017.7	0.0%
	"Claiborne County, TN"	"47025"	6883	562260	1224.2	1195.2	1253.1	0.0%
	"Clay County, TN"	"47027"	1880	141618	1327.5	1267.5	1387.5	0.0%
	"Cocke County, TN"	"47029"	7969	627399	1270.2	1242.3	1298.1	0.0%
	"Coffee County, TN"	"47031"	10622	927615	1145.1	1123.3	1166.9	0.0%
	"Crockett County, TN"	"47033"	3251	261305	1244.1	1201.4	1286.9	0.0%
	"Cumberland County, TN"	"47035"	11757	962388	1221.6	1199.6	1243.7	0.0%
	"Davidson County, TN"	"47037"	91198	11072491	823.6	818.3	829.0	0.2%
	"Decatur County, TN"	"47039"	3020	210338	1435.8	1384.6	1487.0	0.0%
	"DeKalb County, TN"	"47041"	3969	331509	1197.3	1160.0	1234.5	0.0%
	"Dickson County, TN"	"47043"	8334	860111	968.9	948.1	989.7	0.0%
	"Dyer County, TN"	"47045"	7750	680493	1138.9	1113.5	1164.2	0.0%
	"Fayette County, TN"	"47047"	5984	637592	938.5	914.8	962.3	0.0%
	"Fentress County, TN"	"47049"	4036	314349	1283.9	1244.3	1323.5	0.0%
	"Franklin County, TN"	"47051"	8101	731397	1107.6	1083.5	1131.7	0.0%
	"Gibson County, TN"	"47053"	12303	878012	1401.2	1376.5	1426.0	0.0%
	"Giles County, TN"	"47055"	6250	528179	1183.3	1154.0	1212.6	0.0%
	"Grainger County, TN"	"47057"	4405	396362	1111.4	1078.5	1144.2	0.0%
	"Greene County, TN"	"47059"	14344	1202156	1193.2	1173.7	1212.7	0.0%
	"Grundy County, TN"	"47061"	3411	249810	1365.4	1319.6	1411.3	0.0%
	"Hamblen County, TN"	"47063"	12120	1098858	1103.0	1083.3	1122.6	0.0%
	"Hamilton County, TN"	"47065"	58733	5925427	991.2	983.2	999.2	0.1%
	"Hancock County, TN"	"47067"	1654	121241	1364.2	1298.5	1430.0	0.0%
	"Hardeman County, TN"	"47069"	5193	490817	1058.0	1029.3	1086.8	0.0%
	"Hardin County, TN"	"47071"	6174	464586	1328.9	1295.8	1362.1	0.0%
	"Hawkins County, TN"	"47073"	11132	1002814	1110.1	1089.5	1130.7	0.0%
	"Haywood County, TN"	"47075"	3729	341367	1092.4	1057.3	1127.4	0.0%
	"Henderson County, TN"	"47077"	5665	486704	1164.0	1133.6	1194.3	0.0%
	"Henry County, TN"	"47079"	8082	572298	1412.2	1381.4	1443.0	0.0%
	"Hickman County, TN"	"47081"	4430	429441	1031.6	1001.2	1062.0	0.0%
	"Houston County, TN"	"47083"	1910	147481	1295.1	1237.0	1353.2	0.0%
	"Humphreys County, TN"	"47085"	3948	327413	1205.8	1168.2	1243.4	0.0%
	"Jackson County, TN"	"47087"	2645	204760	1291.8	1242.5	1341.0	0.0%
	"Jefferson County, TN"	"47089"	9281	888712	1044.3	1023.1	1065.6	0.0%
	"Johnson County, TN"	"47091"	3777	323175	1168.7	1131.4	1206.0	0.0%
	"Knox County, TN"	"47093"	69649	7530932	924.8	918.0	931.7	0.2%
	"Lake County, TN"	"47095"	1769	140815	1256.3	1197.7	1314.8	0.0%
	"Lauderdale County, TN"	"47097"	5096	494200	1031.2	1002.8	1059.5	0.0%
	"Lawrence County, TN"	"47099"	8464	742725	1139.6	1115.3	1163.9	0.0%
	"Lewis County, TN"	"47101"	2481	212283	1168.7	1122.7	1214.7	0.0%
	"Lincoln County, TN"	"47103"	6978	586691	1189.4	1161.5	1217.3	0.0%
	"Loudon County, TN"	"47105"	9374	825500	1135.6	1112.6	1158.5	0.0%
	"McMinn County, TN"	"47107"	10747	924490	1162.5	1140.5	1184.5	0.0%
	"McNairy County, TN"	"47109"	5965	458543	1300.9	1267.8	1333.9	0.0%
	"Macon County, TN"	"47111"	4364	392318	1112.4	1079.4	1145.4	0.0%
	"Madison County, TN"	"47113"	16261	1729147	940.4	926.0	954.9	0.0%
	"Marion County, TN"	"47115"	5893	505289	1166.3	1136.5	1196.0	0.0%
	"Marshall County, TN"	"47117"	5309	528210	1005.1	978.1	1032.1	0.0%
	"Maury County, TN"	"47119"	13637	1403030	972.0	955.7	988.3	0.0%
	"Meigs County, TN"	"47121"	2347	206395	1137.1	1091.1	1183.1	0.0%
	"Monroe County, TN"	"47123"	8294	772425	1073.8	1050.7	1096.9	0.0%
	"Montgomery County, TN"	"47125"	18016	2917778	617.5	608.4	626.5	0.0%
	"Moore County, TN"	"47127"	1030	110398	933.0	876.0	990.0	0.0%
	"Morgan County, TN"	"47129"	3760	380911	987.1	955.6	1018.7	0.0%
	"Obion County, TN"	"47131"	6982	572339	1219.9	1191.3	1248.5	0.0%
	"Overton County, TN"	"47133"	4784	384356	1244.7	1209.4	1280.0	0.0%
	"Perry County, TN"	"47135"	1844	139239	1324.3	1263.9	1384.8	0.0%
	"Pickett County, TN"	"47137"	1181	91072	1296.8	1222.8	1370.7	0.0%
	"Polk County, TN"	"47139"	3708	297444	1246.6	1206.5	1286.7	0.0%
	"Putnam County, TN"	"47141"	12591	1245839	1010.6	993.0	1028.3	0.0%
	"Rhea County, TN"	"47143"	6248	553174	1129.5	1101.5	1157.5	0.0%
	"Roane County, TN"	"47145"	11751	956808	1228.1	1205.9	1250.4	0.0%
	"Robertson County, TN"	"47147"	10168	1125405	903.5	885.9	921.1	0.0%
	"Rutherford County, TN"	"47149"	25718	4354050	590.7	583.4	597.9	0.1%
	"Scott County, TN"	"47151"	4241	393310	1078.3	1045.8	1110.7	0.0%
	"Sequatchie County, TN"	"47153"	2428	240013	1011.6	971.4	1051.9	0.0%
	"Sevier County, TN"	"47155"	14542	1528198	951.6	936.1	967.0	0.0%
	"Shelby County, TN"	"47157"	140250	16561741	846.8	842.4	851.3	0.3%
	"Smith County, TN"	"47159"	3702	336420	1100.4	1065.0	1135.9	0.0%
	"Stewart County, TN"	"47161"	2769	233041	1188.2	1143.9	1232.5	0.0%
	"Sullivan County, TN"	"47163"	33705	2792000	1207.2	1194.3	1220.1	0.1%
	"Sumner County, TN"	"47165"	22510	2756798	816.5	805.9	827.2	0.1%
	"Tipton County, TN"	"47167"	9040	1039928	869.3	851.4	887.2	0.0%
	"Trousdale County, TN"	"47169"	1656	137548	1203.9	1146.0	1261.9	0.0%
	"Unicoi County, TN"	"47171"	4588	323985	1416.1	1375.1	1457.1	0.0%
	"Union County, TN"	"47173"	3291	338426	972.4	939.2	1005.7	0.0%
	"Van Buren County, TN"	"47175"	1113	99411	1119.6	1053.8	1185.4	0.0%
	"Warren County, TN"	"47177"	8005	708225	1130.3	1105.5	1155.1	0.0%
	"Washington County, TN"	"47179"	22291	2120191	1051.4	1037.6	1065.2	0.0%
	"Wayne County, TN"	"47181"	3354	305216	1098.9	1061.7	1136.1	0.0%
	"Weakley County, TN"	"47183"	6708	620384	1081.3	1055.4	1107.1	0.0%
	"White County, TN"	"47185"	5751	450712	1276.0	1243.0	1309.0	0.0%
	"Williamson County, TN"	"47187"	15908	3049193	521.7	513.6	529.8	0.0%
	"Wilson County, TN"	"47189"	15155	1944056	779.6	767.1	792.0	0.0%
	"Anderson County, TX"	"48001"	11032	1025638	1075.6	1055.6	1095.7	0.0%
	"Andrews County, TX"	"48003"	2140	263002	813.7	779.2	848.2	0.0%
	"Angelina County, TX"	"48005"	14766	1519542	971.7	956.1	987.4	0.0%
	"Aransas County, TX"	"48007"	5530	423120	1307.0	1272.5	1341.4	0.0%
	"Archer County, TX"	"48009"	1362	160016	851.2	806.0	896.4	0.0%
	"Armstrong County, TX"	"48011"	497	35761	1389.8	1267.6	1512.0	0.0%
	"Atascosa County, TX"	"48013"	6238	787144	792.5	772.8	812.2	0.0%
	"Austin County, TX"	"48015"	4872	487026	1000.4	972.3	1028.4	0.0%
	"Bailey County, TX"	"48017"	1108	125120	885.5	833.4	937.7	0.0%
	"Bandera County, TX"	"48019"	3269	356058	918.1	886.6	949.6	0.0%
	"Bastrop County, TX"	"48021"	9730	1267456	767.7	752.4	782.9	0.0%
	"Baylor County, TX"	"48023"	1131	68664	1647.2	1551.2	1743.1	0.0%
	"Bee County, TX"	"48025"	4190	580495	721.8	699.9	743.7	0.0%
	"Bell County, TX"	"48027"	32566	5183156	628.3	621.5	635.1	0.1%
	"Bexar County, TX"	"48029"	200773	29420227	682.4	679.4	685.4	0.4%
	"Blanco County, TX"	"48031"	1894	178037	1063.8	1015.9	1111.7	0.0%
	"Borden County, TX"	"48033"	80	11741	681.4	540.3	848.0	0.0%
	"Bosque County, TX"	"48035"	4517	320891	1407.6	1366.6	1448.7	0.0%
	"Bowie County, TX"	"48037"	17521	1640077	1068.3	1052.5	1084.1	0.0%
	"Brazoria County, TX"	"48039"	34338	5301448	647.7	640.9	654.6	0.1%
	"Brazos County, TX"	"48041"	15055	3289064	457.7	450.4	465.0	0.0%
	"Brewster County, TX"	"48043"	1355	162639	833.1	788.8	877.5	0.0%
	"Briscoe County, TX"	"48045"	355	29896	1187.4	1063.9	1311.0	0.0%
	"Brooks County, TX"	"48047"	1419	134203	1057.4	1002.3	1112.4	0.0%
	"Brown County, TX"	"48049"	8597	682816	1259.1	1232.4	1285.7	0.0%
	"Burleson County, TX"	"48051"	3243	306412	1058.4	1022.0	1094.8	0.0%
	"Burnet County, TX"	"48053"	7514	734305	1023.3	1000.1	1046.4	0.0%
	"Caldwell County, TX"	"48055"	5311	664872	798.8	777.3	820.3	0.0%
	"Calhoun County, TX"	"48057"	3420	380712	898.3	868.2	928.4	0.0%
	"Callahan County, TX"	"48059"	2833	239284	1183.9	1140.4	1227.5	0.0%
	"Cameron County, TX"	"48061"	40348	6933923	581.9	576.2	587.6	0.1%
	"Camp County, TX"	"48063"	2610	218016	1197.2	1151.2	1243.1	0.0%
	"Carson County, TX"	"48065"	1157	113074	1023.2	964.3	1082.2	0.0%
	"Cass County, TX"	"48067"	7132	544265	1310.4	1280.0	1340.8	0.0%
	"Castro County, TX"	"48069"	1112	143465	775.1	729.5	820.7	0.0%
	"Chambers County, TX"	"48071"	4049	579111	699.2	677.6	720.7	0.0%
	"Cherokee County, TX"	"48073"	9359	889478	1052.2	1030.9	1073.5	0.0%
	"Childress County, TX"	"48075"	1437	130189	1103.8	1046.7	1160.9	0.0%
	"Clay County, TX"	"48077"	2008	195254	1028.4	983.4	1073.4	0.0%
	"Cochran County, TX"	"48079"	619	58572	1056.8	973.6	1140.1	0.0%
	"Coke County, TX"	"48081"	989	62395	1585.1	1486.3	1683.9	0.0%
	"Coleman County, TX"	"48083"	2508	158478	1582.6	1520.6	1644.5	0.0%
	"Collin County, TX"	"48085"	50685	12841145	394.7	391.3	398.1	0.1%
	"Collingsworth County, TX"	"48087"	793	54977	1442.4	1342.0	1542.8	0.0%
	"Colorado County, TX"	"48089"	4640	371252	1249.8	1213.9	1285.8	0.0%
	"Comal County, TX"	"48091"	15531	1826969	850.1	836.7	863.5	0.0%
	"Comanche County, TX"	"48093"	3289	247319	1329.9	1284.4	1375.3	0.0%
	"Concho County, TX"	"48095"	600	72578	826.7	760.5	892.8	0.0%
	"Cooke County, TX"	"48097"	7082	684409	1034.8	1010.7	1058.9	0.0%
	"Coryell County, TX"	"48099"	6967	1338213	520.6	508.4	532.8	0.0%
	"Cottle County, TX"	"48101"	442	28712	1539.4	1395.9	1682.9	0.0%
	"Crane County, TX"	"48103"	695	76699	906.1	838.8	973.5	0.0%
	"Crockett County, TX"	"48105"	659	68843	957.3	884.2	1030.3	0.0%
	"Crosby County, TX"	"48107"	1335	114962	1161.3	1099.0	1223.5	0.0%
	"Culberson County, TX"	"48109"	335	45898	729.9	651.7	808.0	0.0%
	"Dallam County, TX"	"48111"	892	117984	756.0	706.4	805.6	0.0%
	"Dallas County, TX"	"48113"	258830	42250638	612.6	610.2	615.0	0.6%
	"Dawson County, TX"	"48115"	2514	252291	996.5	957.5	1035.4	0.0%
	"Deaf Smith County, TX"	"48117"	2730	340202	802.5	772.4	832.6	0.0%
	"Delta County, TX"	"48119"	1283	94938	1351.4	1277.5	1425.4	0.0%
	"Denton County, TX"	"48121"	44821	10992761	407.7	404.0	411.5	0.1%
	"DeWitt County, TX"	"48123"	4563	364363	1252.3	1216.0	1288.7	0.0%
	"Dickens County, TX"	"48125"	557	44596	1249.0	1145.3	1352.7	0.0%
	"Dimmit County, TX"	"48127"	1589	184499	861.3	818.9	903.6	0.0%
	"Donley County, TX"	"48129"	940	66777	1407.7	1317.7	1497.7	0.0%
	"Duval County, TX"	"48131"	2221	218895	1014.6	972.4	1056.8	0.0%
	"Eastland County, TX"	"48133"	4845	330816	1464.6	1423.3	1505.8	0.0%
	"Ector County, TX"	"48135"	19996	2428529	823.4	812.0	834.8	0.0%
	"Edwards County, TX"	"48137"	340	36351	935.3	835.9	1034.7	0.0%
	"Ellis County, TX"	"48139"	17834	2502671	712.6	702.1	723.1	0.0%
	"El Paso County, TX"	"48141"	81684	13732188	594.8	590.8	598.9	0.2%
	"Erath County, TX"	"48143"	5733	662646	865.2	842.8	887.6	0.0%
	"Falls County, TX"	"48145"	3748	321094	1167.3	1129.9	1204.6	0.0%
	"Fannin County, TX"	"48147"	7639	595112	1283.6	1254.8	1312.4	0.0%
	"Fayette County, TX"	"48149"	5658	428191	1321.4	1286.9	1355.8	0.0%
	"Fisher County, TX"	"48151"	1004	72987	1375.6	1290.5	1460.7	0.0%
	"Floyd County, TX"	"48153"	1339	121631	1100.9	1041.9	1159.8	0.0%
	"Foard County, TX"	"48155"	349	25270	1381.1	1236.2	1526.0	0.0%
	"Fort Bend County, TX"	"48157"	38050	9528536	399.3	395.3	403.3	0.1%
	"Franklin County, TX"	"48159"	2022	185082	1092.5	1044.9	1140.1	0.0%
	"Freestone County, TX"	"48161"	3787	343372	1102.9	1067.8	1138.0	0.0%
	"Frio County, TX"	"48163"	2243	309189	725.4	695.4	755.5	0.0%
	"Gaines County, TX"	"48165"	1932	301471	640.9	612.3	669.4	0.0%
	"Galveston County, TX"	"48167"	42294	5122702	825.6	817.8	833.5	0.1%
	"Garza County, TX"	"48169"	924	107058	863.1	807.4	918.7	0.0%
	"Gillespie County, TX"	"48171"	5609	425960	1316.8	1282.3	1351.3	0.0%
	"Glasscock County, TX"	"48173"	102	23115	441.3	355.6	526.9	0.0%
	"Goliad County, TX"	"48175"	1342	129516	1036.2	980.7	1091.6	0.0%
	"Gonzales County, TX"	"48177"	3672	353188	1039.7	1006.0	1073.3	0.0%
	"Gray County, TX"	"48179"	4898	405476	1208.0	1174.1	1241.8	0.0%
	"Grayson County, TX"	"48181"	23450	2128650	1101.6	1087.5	1115.7	0.1%
	"Gregg County, TX"	"48183"	22037	2128761	1035.2	1021.5	1048.9	0.0%
	"Grimes County, TX"	"48185"	4532	465307	974.0	945.6	1002.3	0.0%
	"Guadalupe County, TX"	"48187"	14528	2153730	674.6	663.6	685.5	0.0%
	"Hale County, TX"	"48189"	5452	644685	845.7	823.2	868.1	0.0%
	"Hall County, TX"	"48191"	962	62457	1540.3	1442.9	1637.6	0.0%
	"Hamilton County, TX"	"48193"	2437	149391	1631.3	1566.5	1696.1	0.0%
	"Hansford County, TX"	"48195"	994	97644	1018.0	954.7	1081.3	0.0%
	"Hardeman County, TX"	"48197"	906	77093	1175.2	1098.7	1251.7	0.0%
	"Hardin County, TX"	"48199"	9270	943923	982.1	962.1	1002.1	0.0%
	"Harris County, TX"	"48201"	396210	70743826	560.1	558.3	561.8	0.9%
	"Harrison County, TX"	"48203"	11219	1159349	967.7	949.8	985.6	0.0%
	"Hartley County, TX"	"48205"	769	105416	729.5	677.9	781.1	0.0%
	"Haskell County, TX"	"48207"	1580	106049	1489.9	1416.4	1563.3	0.0%
	"Hays County, TX"	"48209"	12929	2592000	498.8	490.2	507.4	0.0%
	"Hemphill County, TX"	"48211"	607	66865	907.8	835.6	980.0	0.0%
	"Henderson County, TX"	"48213"	17080	1392697	1226.4	1208.0	1244.8	0.0%
	"Hidalgo County, TX"	"48215"	62294	12910286	482.5	478.7	486.3	0.1%
	"Hill County, TX"	"48217"	7449	616128	1209.0	1181.5	1236.5	0.0%
	"Hockley County, TX"	"48219"	3694	414522	891.1	862.4	919.9	0.0%
	"Hood County, TX"	"48221"	10118	874944	1156.4	1133.9	1179.0	0.0%
	"Hopkins County, TX"	"48223"	6590	614730	1072.0	1046.1	1097.9	0.0%
	"Houston County, TX"	"48225"	5503	419118	1313.0	1278.3	1347.7	0.0%
	"Howard County, TX"	"48227"	6738	623072	1081.4	1055.6	1107.2	0.0%
	"Hudspeth County, TX"	"48229"	319	61491	518.8	461.8	575.7	0.0%
	"Hunt County, TX"	"48231"	14650	1511245	969.4	953.7	985.1	0.0%
	"Hutchinson County, TX"	"48233"	4546	403097	1127.8	1095.0	1160.6	0.0%
	"Irion County, TX"	"48235"	225	29309	767.7	667.4	868.0	0.0%
	"Jack County, TX"	"48237"	1614	160946	1002.8	953.9	1051.7	0.0%
	"Jackson County, TX"	"48239"	2731	256371	1065.3	1025.3	1105.2	0.0%
	"Jasper County, TX"	"48241"	7266	639682	1135.9	1109.8	1162.0	0.0%
	"Jeff Davis County, TX"	"48243"	336	40469	830.3	741.5	919.0	0.0%
	"Jefferson County, TX"	"48245"	45140	4521113	998.4	989.2	1007.6	0.1%
	"Jim Hogg County, TX"	"48247"	895	93886	953.3	890.8	1015.7	0.0%
	"Jim Wells County, TX"	"48249"	6575	730446	900.1	878.4	921.9	0.0%
	"Johnson County, TX"	"48251"	20839	2609421	798.6	787.8	809.4	0.0%
	"Jones County, TX"	"48253"	3604	363553	991.3	959.0	1023.7	0.0%
	"Karnes County, TX"	"48255"	2697	271403	993.7	956.2	1031.2	0.0%
	"Kaufman County, TX"	"48257"	14038	1702575	824.5	810.9	838.2	0.0%
	"Kendall County, TX"	"48259"	5187	564099	919.5	894.5	944.5	0.0%
	"Kenedy County, TX"	"48261"	58	7562	767.0	582.4	991.5	0.0%
	"Kent County, TX"	"48263"	256	14467	1769.5	1552.8	1986.3	0.0%
	"Kerr County, TX"	"48265"	12016	860858	1395.8	1370.9	1420.8	0.0%
	"Kimble County, TX"	"48267"	1054	81344	1295.7	1217.5	1374.0	0.0%
	"King County, TX"	"48269"	26	5294	491.1	320.8	719.6	0.0%
	"Kinney County, TX"	"48271"	644	63085	1020.8	942.0	1099.7	0.0%
	"Kleberg County, TX"	"48273"	4287	569787	752.4	729.9	774.9	0.0%
	"Knox County, TX"	"48275"	1046	69758	1499.5	1408.6	1590.3	0.0%
	"Lamar County, TX"	"48277"	10689	887294	1204.7	1181.8	1227.5	0.0%
	"Lamb County, TX"	"48279"	2981	255120	1168.5	1126.5	1210.4	0.0%
	"Lampasas County, TX"	"48281"	3517	348751	1008.5	975.1	1041.8	0.0%
	"La Salle County, TX"	"48283"	916	120491	760.2	711.0	809.5	0.0%
	"Lavaca County, TX"	"48285"	4563	347750	1312.1	1274.1	1350.2	0.0%
	"Lee County, TX"	"48287"	2818	295102	954.9	919.7	990.2	0.0%
	"Leon County, TX"	"48289"	3716	294194	1263.1	1222.5	1303.7	0.0%
	"Liberty County, TX"	"48291"	12732	1349638	943.4	927.0	959.8	0.0%
	"Limestone County, TX"	"48293"	5050	413818	1220.3	1186.7	1254.0	0.0%
	"Lipscomb County, TX"	"48295"	581	58322	996.2	915.2	1077.2	0.0%
	"Live Oak County, TX"	"48297"	1946	212475	915.9	875.2	956.6	0.0%
	"Llano County, TX"	"48299"	5052	336048	1503.4	1461.9	1544.8	0.0%
	"Loving County, TX"	"48301"	11	1427	Unreliable	384.8	1379.3	0.0%
	"Lubbock County, TX"	"48303"	38746	4850077	798.9	790.9	806.8	0.1%
	"Lynn County, TX"	"48305"	1073	109177	982.8	924.0	1041.6	0.0%
	"McCulloch County, TX"	"48307"	2032	147548	1377.2	1317.3	1437.1	0.0%
	"McLennan County, TX"	"48309"	36268	4122239	879.8	870.8	888.9	0.1%
	"McMullen County, TX"	"48311"	135	13911	970.5	806.7	1134.2	0.0%
	"Madison County, TX"	"48313"	2379	241666	984.4	944.9	1024.0	0.0%
	"Marion County, TX"	"48315"	2803	192470	1456.3	1402.4	1510.2	0.0%
	"Martin County, TX"	"48317"	812	87405	929.0	865.1	992.9	0.0%
	"Mason County, TX"	"48319"	885	70260	1259.6	1176.6	1342.6	0.0%
	"Matagorda County, TX"	"48321"	6513	667140	976.3	952.5	1000.0	0.0%
	"Maverick County, TX"	"48323"	5664	940450	602.3	586.6	617.9	0.0%
	"Medina County, TX"	"48325"	6453	797030	809.6	789.9	829.4	0.0%
	"Menard County, TX"	"48327"	629	40304	1560.6	1438.7	1682.6	0.0%
	"Midland County, TX"	"48329"	17406	2408256	722.8	712.0	733.5	0.0%
	"Milam County, TX"	"48331"	5308	444236	1194.9	1162.7	1227.0	0.0%
	"Mills County, TX"	"48333"	1242	88620	1401.5	1323.5	1479.4	0.0%
	"Mitchell County, TX"	"48335"	1894	168216	1125.9	1075.2	1176.6	0.0%
	"Montague County, TX"	"48337"	5027	350738	1433.3	1393.6	1472.9	0.0%
	"Montgomery County, TX"	"48339"	48307	7491529	644.8	639.1	650.6	0.1%
	"Moore County, TX"	"48341"	2521	379963	663.5	637.6	689.4	0.0%
	"Morris County, TX"	"48343"	3129	233271	1341.4	1294.4	1388.4	0.0%
	"Motley County, TX"	"48345"	331	22475	1472.7	1314.1	1631.4	0.0%
	"Nacogdoches County, TX"	"48347"	9982	1127472	885.3	868.0	902.7	0.0%
	"Navarro County, TX"	"48349"	9193	847004	1085.4	1063.2	1107.5	0.0%
	"Newton County, TX"	"48351"	2874	261093	1100.8	1060.5	1141.0	0.0%
	"Nolan County, TX"	"48353"	3369	272653	1235.6	1193.9	1277.4	0.0%
	"Nueces County, TX"	"48355"	46985	6015109	781.1	774.1	788.2	0.1%
	"Ochiltree County, TX"	"48357"	1415	177441	797.4	755.9	839.0	0.0%
	"Oldham County, TX"	"48359"	279	37208	749.8	661.9	837.8	0.0%
	"Orange County, TX"	"48361"	16277	1499458	1085.5	1068.8	1102.2	0.0%
	"Palo Pinto County, TX"	"48363"	5870	497639	1179.6	1149.4	1209.7	0.0%
	"Panola County, TX"	"48365"	4766	421093	1131.8	1099.7	1163.9	0.0%
	"Parker County, TX"	"48367"	15755	1957174	805.0	792.4	817.6	0.0%
	"Parmer County, TX"	"48369"	1407	180716	778.6	737.9	819.3	0.0%
	"Pecos County, TX"	"48371"	2130	284902	747.6	715.9	779.4	0.0%
	"Polk County, TX"	"48373"	10833	810337	1336.9	1311.7	1362.0	0.0%
	"Potter County, TX"	"48375"	21368	2140509	998.3	984.9	1011.7	0.0%
	"Presidio County, TX"	"48377"	771	134173	574.6	534.1	615.2	0.0%
	"Rains County, TX"	"48379"	2175	190337	1142.7	1094.7	1190.7	0.0%
	"Randall County, TX"	"48381"	15595	2096519	743.9	732.2	755.5	0.0%
	"Reagan County, TX"	"48383"	477	60736	785.4	714.9	855.8	0.0%
	"Real County, TX"	"48385"	819	58091	1409.9	1313.3	1506.4	0.0%
	"Red River County, TX"	"48387"	3626	237347	1527.7	1478.0	1577.4	0.0%
	"Reeves County, TX"	"48389"	1963	242689	808.9	773.1	844.6	0.0%
	"Refugio County, TX"	"48391"	1671	134838	1239.3	1179.8	1298.7	0.0%
	"Roberts County, TX"	"48393"	165	15814	1043.4	884.2	1202.6	0.0%
	"Robertson County, TX"	"48395"	3506	295553	1186.3	1147.0	1225.5	0.0%
	"Rockwall County, TX"	"48397"	7320	1239034	590.8	577.2	604.3	0.0%
	"Runnels County, TX"	"48399"	2591	192698	1344.6	1292.8	1396.4	0.0%
	"Rusk County, TX"	"48401"	9578	919256	1041.9	1021.1	1062.8	0.0%
	"Sabine County, TX"	"48403"	3030	189115	1602.2	1545.2	1659.2	0.0%
	"San Augustine County, TX"	"48405"	2441	159724	1528.3	1467.6	1588.9	0.0%
	"San Jacinto County, TX"	"48407"	4679	456328	1025.4	996.0	1054.7	0.0%
	"San Patricio County, TX"	"48409"	10143	1197602	846.9	830.5	863.4	0.0%
	"San Saba County, TX"	"48411"	1310	108164	1211.1	1145.5	1276.7	0.0%
	"Schleicher County, TX"	"48413"	539	56509	953.8	873.3	1034.4	0.0%
	"Scurry County, TX"	"48415"	3028	299572	1010.8	974.8	1046.8	0.0%
	"Shackelford County, TX"	"48417"	688	60022	1146.2	1060.6	1231.9	0.0%
	"Shelby County, TX"	"48419"	5446	457606	1190.1	1158.5	1221.7	0.0%
	"Sherman County, TX"	"48421"	480	55212	869.4	791.6	947.2	0.0%
	"Smith County, TX"	"48423"	32737	3596838	910.2	900.3	920.0	0.1%
	"Somervell County, TX"	"48425"	1417	143219	989.4	937.9	1040.9	0.0%
	"Starr County, TX"	"48427"	5975	1065233	560.9	546.7	575.1	0.0%
	"Stephens County, TX"	"48429"	2076	171215	1212.5	1160.4	1264.7	0.0%
	"Sterling County, TX"	"48431"	224	22610	990.7	861.0	1120.5	0.0%
	"Stonewall County, TX"	"48433"	421	26588	1583.4	1432.2	1734.7	0.0%
	"Sutton County, TX"	"48435"	616	73796	834.7	768.8	900.7	0.0%
	"Swisher County, TX"	"48437"	1451	142178	1020.6	968.0	1073.1	0.0%
	"Tarrant County, TX"	"48439"	191664	30922888	619.8	617.0	622.6	0.4%
	"Taylor County, TX"	"48441"	22003	2339293	940.6	928.2	953.0	0.0%
	"Terrell County, TX"	"48443"	207	17080	1211.9	1046.8	1377.0	0.0%
	"Terry County, TX"	"48445"	2259	227036	995.0	954.0	1036.0	0.0%
	"Throckmorton County, TX"	"48447"	409	30138	1357.1	1225.6	1488.6	0.0%
	"Titus County, TX"	"48449"	4740	550115	861.6	837.1	886.2	0.0%
	"Tom Green County, TX"	"48451"	18053	1962628	919.8	906.4	933.3	0.0%
	"Travis County, TX"	"48453"	81175	17610849	460.9	457.8	464.1	0.2%
	"Trinity County, TX"	"48455"	3860	256724	1503.6	1456.1	1551.0	0.0%
	"Tyler County, TX"	"48457"	4601	381984	1204.5	1169.7	1239.3	0.0%
	"Upshur County, TX"	"48459"	7688	690654	1113.1	1088.3	1138.0	0.0%
	"Upton County, TX"	"48461"	568	59845	949.1	871.1	1027.2	0.0%
