"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Okmulgee County, OK"	"40111"	67	72737	92.1	71.4	117.0	0.0%
	"Osage County, OK"	"40113"	37	102133	36.2	25.5	49.9	0.0%
	"Payne County, OK"	"40119"	32	59940	53.4	36.5	75.4	0.0%
	"Pittsburg County, OK"	"40121"	49	34539	141.9	105.0	187.6	0.0%
	"Pontotoc County, OK"	"40123"	14	20305	Unreliable	37.7	115.7	0.0%
	"Pottawatomie County, OK"	"40125"	27	47148	57.3	37.7	83.3	0.0%
	"Seminole County, OK"	"40133"	33	26893	122.7	84.5	172.3	0.0%
	"Sequoyah County, OK"	"40135"	17	17449	Unreliable	56.8	156.0	0.0%
	"Stephens County, OK"	"40137"	19	20121	Unreliable	56.9	147.5	0.0%
	"Tillman County, OK"	"40141"	12	13939	Unreliable	44.5	150.4	0.0%
	"Tulsa County, OK"	"40143"	1256	1273887	98.6	93.1	104.0	0.2%
	"Wagoner County, OK"	"40145"	45	55465	81.1	59.2	108.6	0.0%
	"Washington County, OK"	"40147"	18	28962	Unreliable	36.8	98.2	0.0%
	"Clackamas County, OR"	"41005"	40	81377	49.2	35.1	66.9	0.0%
	"Jackson County, OR"	"41029"	14	36447	Unreliable	21.0	64.4	0.0%
	"Klamath County, OR"	"41035"	12	13445	Unreliable	46.1	155.9	0.0%
	"Lane County, OR"	"41039"	43	92024	46.7	33.8	62.9	0.0%
	"Marion County, OR"	"41047"	35	92434	37.9	26.4	52.7	0.0%
	"Multnomah County, OR"	"41051"	695	868685	80.0	74.1	86.0	0.1%
	"Washington County, OR"	"41067"	56	211979	26.4	20.0	34.3	0.0%
	"Adams County, PA"	"42001"	18	35243	Unreliable	30.3	80.7	0.0%
	"Allegheny County, PA"	"42003"	3482	3037643	114.6	110.8	118.4	0.7%
	"Armstrong County, PA"	"42005"	10	13606	Unreliable	35.2	135.2	0.0%
	"Beaver County, PA"	"42007"	222	209499	106.0	92.0	119.9	0.0%
	"Berks County, PA"	"42011"	248	446809	55.5	48.6	62.4	0.0%
	"Blair County, PA"	"42013"	35	43050	81.3	56.6	113.1	0.0%
	"Bucks County, PA"	"42017"	241	443426	54.3	47.5	61.2	0.0%
	"Butler County, PA"	"42019"	25	40017	62.5	40.4	92.2	0.0%
	"Cambria County, PA"	"42021"	96	98493	97.5	78.9	119.0	0.0%
	"Carbon County, PA"	"42025"	10	18019	Unreliable	26.6	102.1	0.0%
	"Centre County, PA"	"42027"	11	92546	Unreliable	5.9	21.3	0.0%
	"Chester County, PA"	"42029"	351	583270	60.2	53.9	66.5	0.1%
	"Crawford County, PA"	"42039"	22	33174	66.3	41.6	100.4	0.0%
	"Cumberland County, PA"	"42041"	43	147385	29.2	21.1	39.3	0.0%
	"Dauphin County, PA"	"42043"	655	917253	71.4	65.9	76.9	0.1%
	"Delaware County, PA"	"42045"	1365	1913893	71.3	67.5	75.1	0.3%
	"Erie County, PA"	"42049"	231	384481	60.1	52.3	67.8	0.0%
	"Fayette County, PA"	"42051"	131	117995	111.0	92.0	130.0	0.0%
	"Franklin County, PA"	"42055"	50	96419	51.9	38.5	68.4	0.0%
	"Huntingdon County, PA"	"42061"	16	46770	Unreliable	19.6	55.6	0.0%
	"Indiana County, PA"	"42063"	12	41318	Unreliable	15.0	50.7	0.0%
	"Lackawanna County, PA"	"42069"	59	105398	56.0	42.6	72.2	0.0%
	"Lancaster County, PA"	"42071"	219	414522	52.8	45.8	59.8	0.0%
	"Lawrence County, PA"	"42073"	84	72724	115.5	92.1	143.0	0.0%
	"Lebanon County, PA"	"42075"	24	64568	37.2	23.8	55.3	0.0%
	"Lehigh County, PA"	"42077"	234	444918	52.6	45.9	59.3	0.0%
	"Luzerne County, PA"	"42079"	113	210670	53.6	43.7	63.5	0.0%
	"Lycoming County, PA"	"42081"	69	105688	65.3	50.8	82.6	0.0%
	"Mercer County, PA"	"42085"	99	127597	77.6	63.1	94.5	0.0%
	"Monroe County, PA"	"42089"	181	370942	48.8	41.7	55.9	0.0%
	"Montgomery County, PA"	"42091"	733	1280465	57.2	53.1	61.4	0.1%
	"Northampton County, PA"	"42095"	136	279294	48.7	40.5	56.9	0.0%
	"Northumberland County, PA"	"42097"	14	39467	Unreliable	19.4	59.5	0.0%
	"Philadelphia County, PA"	"42101"	13235	12519379	105.7	103.9	107.5	2.5%
	"Pike County, PA"	"42103"	19	55989	Unreliable	20.4	53.0	0.0%
	"Schuylkill County, PA"	"42107"	24	77786	30.9	19.8	45.9	0.0%
	"Union County, PA"	"42119"	14	63573	Unreliable	12.0	36.9	0.0%
	"Venango County, PA"	"42121"	17	14182	Unreliable	69.8	191.9	0.0%
	"Washington County, PA"	"42125"	119	136570	87.1	71.5	102.8	0.0%
	"Wayne County, PA"	"42127"	11	27559	Unreliable	19.9	71.4	0.0%
	"Westmoreland County, PA"	"42129"	134	170360	78.7	65.3	92.0	0.0%
	"York County, PA"	"42133"	294	442856	66.4	58.8	74.0	0.1%
	"Kent County, RI"	"44003"	29	55834	51.9	34.8	74.6	0.0%
	"Newport County, RI"	"44005"	33	71711	46.0	31.7	64.6	0.0%
	"Providence County, RI"	"44007"	625	1265668	49.4	45.5	53.3	0.1%
	"Washington County, RI"	"44009"	17	37509	Unreliable	26.4	72.6	0.0%
	"Abbeville County, SC"	"45001"	114	135285	84.3	68.8	99.7	0.0%
	"Aiken County, SC"	"45003"	566	716721	79.0	72.5	85.5	0.1%
	"Allendale County, SC"	"45005"	142	138202	102.7	85.8	119.6	0.0%
	"Anderson County, SC"	"45007"	456	549062	83.1	75.4	90.7	0.1%
	"Bamberg County, SC"	"45009"	179	179345	99.8	85.2	114.4	0.0%
	"Barnwell County, SC"	"45011"	178	180980	98.4	83.9	112.8	0.0%
	"Beaufort County, SC"	"45013"	467	583460	80.0	72.8	87.3	0.1%
	"Berkeley County, SC"	"45015"	638	808789	78.9	72.8	85.0	0.1%
	"Calhoun County, SC"	"45017"	136	122977	110.6	92.0	129.2	0.0%
	"Charleston County, SC"	"45019"	1895	1955393	96.9	92.5	101.3	0.4%
	"Cherokee County, SC"	"45021"	146	205463	71.1	59.5	82.6	0.0%
	"Chester County, SC"	"45023"	210	229724	91.4	79.1	103.8	0.0%
	"Chesterfield County, SC"	"45025"	253	273133	92.6	81.2	104.0	0.0%
	"Clarendon County, SC"	"45027"	314	312487	100.5	89.4	111.6	0.1%
	"Colleton County, SC"	"45029"	330	280443	117.7	105.0	130.4	0.1%
	"Darlington County, SC"	"45031"	455	515339	88.3	80.2	96.4	0.1%
	"Dillon County, SC"	"45033"	241	263594	91.4	79.9	103.0	0.0%
	"Dorchester County, SC"	"45035"	427	593028	72.0	65.2	78.8	0.1%
	"Edgefield County, SC"	"45037"	118	184629	63.9	52.4	75.4	0.0%
	"Fairfield County, SC"	"45039"	239	252825	94.5	82.5	106.5	0.0%
	"Florence County, SC"	"45041"	742	994332	74.6	69.3	80.0	0.1%
	"Georgetown County, SC"	"45043"	346	373985	92.5	82.8	102.3	0.1%
	"Greenville County, SC"	"45045"	1197	1465904	81.7	77.0	86.3	0.2%
	"Greenwood County, SC"	"45047"	278	395796	70.2	62.0	78.5	0.1%
	"Hampton County, SC"	"45049"	218	208195	104.7	90.8	118.6	0.0%
	"Horry County, SC"	"45051"	638	665720	95.8	88.4	103.3	0.1%
	"Jasper County, SC"	"45053"	242	209182	115.7	101.1	130.3	0.0%
	"Kershaw County, SC"	"45055"	249	274639	90.7	79.4	101.9	0.0%
	"Lancaster County, SC"	"45057"	300	327259	91.7	81.3	102.0	0.1%
	"Laurens County, SC"	"45059"	304	319894	95.0	84.3	105.7	0.1%
	"Lee County, SC"	"45061"	194	224011	86.6	74.4	98.8	0.0%
	"Lexington County, SC"	"45063"	452	662554	68.2	61.9	74.5	0.1%
	"McCormick County, SC"	"45065"	75	92457	81.1	63.8	101.7	0.0%
	"Marion County, SC"	"45067"	340	342890	99.2	88.6	109.7	0.1%
	"Marlboro County, SC"	"45069"	251	264835	94.8	83.1	106.5	0.0%
	"Newberry County, SC"	"45071"	167	216296	77.2	65.5	88.9	0.0%
	"Oconee County, SC"	"45073"	87	107402	81.0	64.9	99.9	0.0%
	"Orangeburg County, SC"	"45075"	1035	1028115	100.7	94.5	106.8	0.2%
	"Pickens County, SC"	"45077"	105	148121	70.9	57.3	84.4	0.0%
	"Richland County, SC"	"45079"	2302	3108654	74.1	71.0	77.1	0.4%
	"Saluda County, SC"	"45081"	94	98951	95.0	76.8	116.3	0.0%
	"Spartanburg County, SC"	"45083"	873	1055416	82.7	77.2	88.2	0.2%
	"Sumter County, SC"	"45085"	736	913758	80.5	74.7	86.4	0.1%
	"Union County, SC"	"45087"	147	166180	88.5	74.2	102.8	0.0%
	"Williamsburg County, SC"	"45089"	406	416363	97.5	88.0	107.0	0.1%
	"York County, SC"	"45091"	467	738476	63.2	57.5	69.0	0.1%
	"Minnehaha County, SD"	"46099"	51	113339	45.0	33.5	59.2	0.0%
	"Pennington County, SD"	"46103"	12	28664	Unreliable	21.6	73.1	0.0%
	"Anderson County, TN"	"47001"	56	57722	97.0	73.3	126.0	0.0%
	"Bedford County, TN"	"47003"	61	68312	89.3	68.3	114.7	0.0%
	"Blount County, TN"	"47009"	62	67170	92.3	70.8	118.3	0.0%
	"Bradley County, TN"	"47011"	57	82493	69.1	52.3	89.5	0.0%
	"Carroll County, TN"	"47017"	65	56455	115.1	88.9	146.7	0.0%
	"Cheatham County, TN"	"47021"	13	13159	Unreliable	52.6	168.9	0.0%
	"Chester County, TN"	"47023"	17	30064	Unreliable	32.9	90.5	0.0%
	"Cocke County, TN"	"47029"	12	14506	Unreliable	42.7	144.5	0.0%
	"Coffee County, TN"	"47031"	33	37847	87.2	60.0	122.5	0.0%
	"Crockett County, TN"	"47033"	31	37204	83.3	56.6	118.3	0.0%
	"Davidson County, TN"	"47037"	2683	3122313	85.9	82.7	89.2	0.5%
	"Dickson County, TN"	"47043"	40	41181	97.1	69.4	132.3	0.0%
	"Dyer County, TN"	"47045"	75	97768	76.7	60.3	96.2	0.0%
	"Fayette County, TN"	"47047"	153	191408	79.9	67.3	92.6	0.0%
	"Franklin County, TN"	"47051"	27	41278	65.4	43.1	95.2	0.0%
	"Gibson County, TN"	"47053"	189	171467	110.2	94.5	125.9	0.0%
	"Giles County, TN"	"47055"	56	59717	93.8	70.8	121.8	0.0%
	"Greene County, TN"	"47059"	19	27988	Unreliable	40.9	106.0	0.0%
	"Hamblen County, TN"	"47063"	43	52759	81.5	59.0	109.8	0.0%
	"Hamilton County, TN"	"47065"	937	1219972	76.8	71.9	81.7	0.2%
	"Hardeman County, TN"	"47069"	181	205302	88.2	75.3	101.0	0.0%
	"Hardin County, TN"	"47071"	24	18574	129.2	82.8	192.3	0.0%
	"Hawkins County, TN"	"47073"	12	16287	Unreliable	38.1	128.7	0.0%
	"Haywood County, TN"	"47075"	156	174718	89.3	75.3	103.3	0.0%
	"Henderson County, TN"	"47077"	36	41758	86.2	60.4	119.4	0.0%
	"Henry County, TN"	"47079"	53	50670	104.6	78.4	136.8	0.0%
	"Hickman County, TN"	"47081"	10	20829	Unreliable	23.0	88.3	0.0%
	"Jefferson County, TN"	"47089"	22	22489	97.8	61.3	148.1	0.0%
	"Knox County, TN"	"47093"	728	698920	104.2	96.6	111.7	0.1%
	"Lake County, TN"	"47095"	15	42301	Unreliable	19.8	58.5	0.0%
	"Lauderdale County, TN"	"47097"	129	174944	73.7	61.0	86.5	0.0%
	"Lawrence County, TN"	"47099"	17	13978	Unreliable	70.8	194.7	0.0%
	"Lincoln County, TN"	"47103"	46	43946	104.7	76.6	139.6	0.0%
	"Loudon County, TN"	"47105"	12	12425	Unreliable	49.9	168.7	0.0%
	"McMinn County, TN"	"47107"	37	42166	87.7	61.8	120.9	0.0%
	"McNairy County, TN"	"47109"	29	29681	97.7	65.4	140.3	0.0%
	"Madison County, TN"	"47113"	456	622281	73.3	66.6	80.0	0.1%
	"Marion County, TN"	"47115"	15	20948	Unreliable	40.1	118.1	0.0%
	"Marshall County, TN"	"47117"	32	39559	80.9	55.3	114.2	0.0%
	"Maury County, TN"	"47119"	152	189935	80.0	67.3	92.7	0.0%
	"Monroe County, TN"	"47123"	18	19434	Unreliable	54.9	146.4	0.0%
	"Montgomery County, TN"	"47125"	363	612417	59.3	53.2	65.4	0.1%
	"Obion County, TN"	"47131"	52	61641	84.4	63.0	110.6	0.0%
	"Putnam County, TN"	"47141"	18	29080	Unreliable	36.7	97.8	0.0%
	"Roane County, TN"	"47145"	45	28621	157.2	114.7	210.4	0.0%
	"Robertson County, TN"	"47147"	104	91796	113.3	91.5	135.1	0.0%
	"Rutherford County, TN"	"47149"	240	556220	43.1	37.7	48.6	0.0%
	"Shelby County, TN"	"47157"	7339	8623439	85.1	83.2	87.1	1.4%
	"Smith County, TN"	"47159"	14	8896	Unreliable	86.0	264.0	0.0%
	"Sullivan County, TN"	"47163"	35	65767	53.2	37.1	74.0	0.0%
	"Sumner County, TN"	"47165"	128	188500	67.9	56.1	79.7	0.0%
	"Tipton County, TN"	"47167"	159	201760	78.8	66.6	91.1	0.0%
	"Trousdale County, TN"	"47169"	25	14429	173.3	112.1	255.8	0.0%
	"Warren County, TN"	"47177"	20	25421	78.7	48.1	121.5	0.0%
	"Washington County, TN"	"47179"	70	93568	74.8	58.3	94.5	0.0%
	"Weakley County, TN"	"47183"	38	48758	77.9	55.2	107.0	0.0%
	"White County, TN"	"47185"	13	9621	Unreliable	71.9	231.1	0.0%
	"Williamson County, TN"	"47187"	93	148413	62.7	50.6	76.8	0.0%
	"Wilson County, TN"	"47189"	111	133839	82.9	67.5	98.4	0.0%
	"Anderson County, TX"	"48001"	130	232561	55.9	46.3	65.5	0.0%
	"Angelina County, TX"	"48005"	199	236371	84.2	72.5	95.9	0.0%
	"Austin County, TX"	"48015"	49	50601	96.8	71.6	128.0	0.0%
	"Bastrop County, TX"	"48021"	93	111174	83.7	67.5	102.5	0.0%
	"Bee County, TX"	"48025"	14	53760	Unreliable	14.2	43.7	0.0%
	"Bell County, TX"	"48027"	660	1223538	53.9	49.8	58.1	0.1%
	"Bexar County, TX"	"48029"	1688	2396544	70.4	67.1	73.8	0.3%
	"Bowie County, TX"	"48037"	267	404805	66.0	58.0	73.9	0.1%
	"Brazoria County, TX"	"48039"	294	628274	46.8	41.4	52.1	0.1%
	"Brazos County, TX"	"48041"	218	371408	58.7	50.9	66.5	0.0%
	"Brown County, TX"	"48049"	24	28790	83.4	53.4	124.0	0.0%
	"Burleson County, TX"	"48051"	30	42427	70.7	47.7	100.9	0.0%
	"Caldwell County, TX"	"48055"	43	52522	81.9	59.2	110.3	0.0%
	"Calhoun County, TX"	"48057"	10	11845	Unreliable	40.5	155.3	0.0%
	"Cameron County, TX"	"48061"	12	52984	Unreliable	11.7	39.6	0.0%
	"Camp County, TX"	"48063"	49	40348	121.4	89.8	160.6	0.0%
	"Cass County, TX"	"48067"	70	100435	69.7	54.3	88.1	0.0%
	"Chambers County, TX"	"48071"	52	53884	96.5	72.1	126.6	0.0%
	"Cherokee County, TX"	"48073"	109	139951	77.9	63.3	92.5	0.0%
	"Collin County, TX"	"48085"	315	1076607	29.3	26.0	32.5	0.1%
	"Colorado County, TX"	"48089"	63	53074	118.7	91.2	151.9	0.0%
	"Comal County, TX"	"48091"	14	34651	Unreliable	22.1	67.8	0.0%
	"Cooke County, TX"	"48097"	22	23560	93.4	58.5	141.4	0.0%
	"Coryell County, TX"	"48099"	83	266931	31.1	24.8	38.5	0.0%
	"Dallas County, TX"	"48113"	6976	9528984	73.2	71.5	74.9	1.3%
	"Dawson County, TX"	"48115"	13	20056	Unreliable	34.5	110.8	0.0%
	"Denton County, TX"	"48121"	200	946422	21.1	18.2	24.1	0.0%
	"DeWitt County, TX"	"48123"	30	38568	77.8	52.5	111.0	0.0%
	"Ector County, TX"	"48135"	89	121743	73.1	58.7	90.0	0.0%
	"Ellis County, TX"	"48139"	119	235696	50.5	41.4	59.6	0.0%
	"El Paso County, TX"	"48141"	270	509355	53.0	46.7	59.3	0.1%
	"Falls County, TX"	"48145"	62	85618	72.4	55.5	92.8	0.0%
	"Fannin County, TX"	"48147"	48	45770	104.9	77.3	139.0	0.0%
	"Fayette County, TX"	"48149"	31	30776	100.7	68.4	143.0	0.0%
	"Fort Bend County, TX"	"48157"	740	2057044	36.0	33.4	38.6	0.1%
	"Freestone County, TX"	"48161"	60	60613	99.0	75.5	127.4	0.0%
	"Galveston County, TX"	"48167"	598	755677	79.1	72.8	85.5	0.1%
	"Gonzales County, TX"	"48177"	40	29762	134.4	96.0	183.0	0.0%
	"Gray County, TX"	"48179"	16	23849	Unreliable	38.3	108.9	0.0%
	"Grayson County, TX"	"48181"	85	136946	62.1	49.6	76.7	0.0%
	"Gregg County, TX"	"48183"	404	439946	91.8	82.9	100.8	0.1%
	"Grimes County, TX"	"48185"	66	84331	78.3	60.5	99.6	0.0%
	"Guadalupe County, TX"	"48187"	65	149777	43.4	33.5	55.3	0.0%
	"Hale County, TX"	"48189"	22	39431	55.8	35.0	84.5	0.0%
	"Hardin County, TX"	"48199"	62	59699	103.9	79.6	133.1	0.0%
	"Harris County, TX"	"48201"	9601	13844094	69.4	68.0	70.7	1.8%
	"Harrison County, TX"	"48203"	297	268810	110.5	97.9	123.1	0.1%
	"Hays County, TX"	"48209"	44	111131	39.6	28.8	53.2	0.0%
	"Henderson County, TX"	"48213"	59	94134	62.7	47.7	80.8	0.0%
	"Hidalgo County, TX"	"48215"	13	101686	Unreliable	6.8	21.9	0.0%
	"Hill County, TX"	"48217"	32	45476	70.4	48.1	99.3	0.0%
	"Hopkins County, TX"	"48223"	41	48722	84.2	60.4	114.2	0.0%
	"Houston County, TX"	"48225"	98	113940	86.0	69.8	104.8	0.0%
	"Howard County, TX"	"48227"	28	40194	69.7	46.3	100.7	0.0%
	"Hunt County, TX"	"48231"	133	137947	96.4	80.0	112.8	0.0%
	"Hutchinson County, TX"	"48233"	16	12321	Unreliable	74.2	210.9	0.0%
	"Jackson County, TX"	"48239"	14	19779	Unreliable	38.7	118.8	0.0%
	"Jasper County, TX"	"48241"	87	112238	77.5	62.1	95.6	0.0%
	"Jefferson County, TX"	"48245"	1157	1570470	73.7	69.4	77.9	0.2%
	"Johnson County, TX"	"48251"	51	81675	62.4	46.5	82.1	0.0%
	"Jones County, TX"	"48253"	21	46319	45.3	28.1	69.3	0.0%
	"Kaufman County, TX"	"48257"	115	185855	61.9	50.6	73.2	0.0%
	"Kerr County, TX"	"48265"	13	18443	Unreliable	37.5	120.5	0.0%
	"Lamar County, TX"	"48277"	91	124293	73.2	58.9	89.9	0.0%
	"Lavaca County, TX"	"48285"	22	25395	86.6	54.3	131.2	0.0%
	"Lee County, TX"	"48287"	42	34641	121.2	87.4	163.9	0.0%
	"Leon County, TX"	"48289"	31	25650	120.9	82.1	171.5	0.0%
	"Liberty County, TX"	"48291"	128	160575	79.7	65.9	93.5	0.0%
	"Limestone County, TX"	"48293"	59	78289	75.4	57.4	97.2	0.0%
	"Lubbock County, TX"	"48303"	300	391033	76.7	68.0	85.4	0.1%
	"McLennan County, TX"	"48309"	464	642964	72.2	65.6	78.7	0.1%
	"Madison County, TX"	"48313"	48	52417	91.6	67.5	121.4	0.0%
	"Marion County, TX"	"48315"	34	45414	74.9	51.8	104.6	0.0%
	"Matagorda County, TX"	"48321"	86	82929	103.7	82.9	128.1	0.0%
	"Midland County, TX"	"48329"	115	172784	66.6	54.4	78.7	0.0%
	"Milam County, TX"	"48331"	47	47341	99.3	72.9	132.0	0.0%
	"Montgomery County, TX"	"48339"	197	343578	57.3	49.3	65.3	0.0%
	"Morris County, TX"	"48343"	66	55774	118.3	91.5	150.6	0.0%
	"Nacogdoches County, TX"	"48347"	134	205977	65.1	54.0	76.1	0.0%
	"Navarro County, TX"	"48349"	100	130601	76.6	61.6	91.6	0.0%
	"Newton County, TX"	"48351"	45	54911	82.0	59.8	109.7	0.0%
	"Nueces County, TX"	"48355"	199	272147	73.1	63.0	83.3	0.0%
	"Orange County, TX"	"48361"	97	131070	74.0	60.0	90.3	0.0%
	"Panola County, TX"	"48365"	87	72063	120.7	96.7	148.9	0.0%
	"Parker County, TX"	"48367"	19	39365	Unreliable	29.1	75.4	0.0%
	"Polk County, TX"	"48373"	147	97657	150.5	126.2	174.9	0.0%
	"Potter County, TX"	"48375"	170	233277	72.9	61.9	83.8	0.0%
	"Randall County, TX"	"48381"	15	56232	Unreliable	14.9	44.0	0.0%
	"Red River County, TX"	"48387"	37	42629	86.8	61.1	119.6	0.0%
	"Robertson County, TX"	"48395"	79	67988	116.2	92.0	144.8	0.0%
	"Rockwall County, TX"	"48397"	28	70369	39.8	26.4	57.5	0.0%
	"Rusk County, TX"	"48401"	162	171952	94.2	79.7	108.7	0.0%
	"Sabine County, TX"	"48403"	25	16185	154.5	100.0	228.0	0.0%
	"San Augustine County, TX"	"48405"	45	40076	112.3	81.9	150.2	0.0%
	"San Jacinto County, TX"	"48407"	40	53204	75.2	53.7	102.4	0.0%
	"San Patricio County, TX"	"48409"	13	30518	Unreliable	22.7	72.8	0.0%
	"Scurry County, TX"	"48415"	10	17355	Unreliable	27.6	106.0	0.0%
	"Shelby County, TX"	"48419"	118	85510	138.0	113.1	162.9	0.0%
	"Smith County, TX"	"48423"	463	675973	68.5	62.3	74.7	0.1%
	"Tarrant County, TX"	"48439"	2482	4697989	52.8	50.8	54.9	0.5%
	"Taylor County, TX"	"48441"	133	186713	71.2	59.1	83.3	0.0%
	"Terry County, TX"	"48445"	10	12300	Unreliable	39.0	149.5	0.0%
	"Titus County, TX"	"48449"	55	58855	93.5	70.4	121.6	0.0%
	"Tom Green County, TX"	"48451"	43	93583	45.9	33.3	61.9	0.0%
	"Travis County, TX"	"48453"	1058	1671382	63.3	59.5	67.1	0.2%
	"Trinity County, TX"	"48455"	37	27164	136.2	95.9	187.7	0.0%
	"Tyler County, TX"	"48457"	45	45856	98.1	71.6	131.3	0.0%
	"Upshur County, TX"	"48459"	67	65799	101.8	78.9	129.3	0.0%
	"Van Zandt County, TX"	"48467"	31	29677	104.5	71.0	148.3	0.0%
	"Victoria County, TX"	"48469"	79	108027	73.1	57.9	91.1	0.0%
	"Walker County, TX"	"48471"	161	281690	57.2	48.3	66.0	0.0%
	"Waller County, TX"	"48473"	103	196944	52.3	42.2	62.4	0.0%
	"Washington County, TX"	"48477"	85	108822	78.1	62.4	96.6	0.0%
	"Wharton County, TX"	"48481"	111	110186	100.7	82.0	119.5	0.0%
	"Wichita County, TX"	"48485"	195	264615	73.7	63.3	84.0	0.0%
	"Wilbarger County, TX"	"48487"	17	22346	Unreliable	44.3	121.8	0.0%
	"Williamson County, TX"	"48491"	201	462850	43.4	37.4	49.4	0.0%
	"Wilson County, TX"	"48493"	13	12979	Unreliable	53.3	171.3	0.0%
	"Wood County, TX"	"48499"	44	41499	106.0	77.0	142.3	0.0%
	"Davis County, UT"	"49011"	32	84226	38.0	26.0	53.6	0.0%
	"Salt Lake County, UT"	"49035"	199	351385	56.6	48.8	64.5	0.0%
	"Utah County, UT"	"49049"	24	70400	34.1	21.8	50.7	0.0%
	"Weber County, UT"	"49057"	47	74354	63.2	46.4	84.1	0.0%
	"Chittenden County, VT"	"50007"	31	59063	52.5	35.7	74.5	0.0%
	"Accomack County, VA"	"51001"	202	188602	107.1	92.3	121.9	0.0%
	"Albemarle County, VA"	"51003"	86	177637	48.4	38.7	59.8	0.0%
	"Alleghany County, VA"	"51005"	19	14937	Unreliable	76.6	198.6	0.0%
	"Amelia County, VA"	"51007"	64	54970	116.4	89.7	148.7	0.0%
	"Amherst County, VA"	"51009"	74	115586	64.0	50.3	80.4	0.0%
	"Appomattox County, VA"	"51011"	50	56934	87.8	65.2	115.8	0.0%
	"Arlington County, VA"	"51013"	166	356918	46.5	39.4	53.6	0.0%
	"Augusta County, VA"	"51015"	18	54369	Unreliable	19.6	52.3	0.0%
	"Bedford County, VA"	"51019"	47	78834	59.6	43.8	79.3	0.0%
	"Brunswick County, VA"	"51025"	140	181048	77.3	64.5	90.1	0.0%
	"Buckingham County, VA"	"51029"	81	110971	73.0	58.0	90.7	0.0%
	"Campbell County, VA"	"51031"	99	145791	67.9	55.2	82.7	0.0%
	"Caroline County, VA"	"51033"	113	150368	75.1	61.3	89.0	0.0%
	"Charles City County, VA"	"51036"	73	64355	113.4	88.9	142.6	0.0%
	"Charlotte County, VA"	"51037"	95	70877	134.0	108.4	163.9	0.0%
	"Chesterfield County, VA"	"51041"	532	1198794	44.4	40.6	48.1	0.1%
	"Clarke County, VA"	"51043"	17	15029	Unreliable	65.9	181.1	0.0%
	"Culpeper County, VA"	"51047"	81	133175	60.8	48.3	75.6	0.0%
	"Cumberland County, VA"	"51049"	54	59888	90.2	67.7	117.6	0.0%
	"Dinwiddie County, VA"	"51053"	123	161519	76.2	62.7	89.6	0.0%
	"Essex County, VA"	"51057"	67	76052	88.1	68.3	111.9	0.0%
	"Fairfax County, VA"	"51059"	559	1877397	29.8	27.3	32.2	0.1%
	"Fauquier County, VA"	"51061"	99	100460	98.5	80.1	120.0	0.0%
	"Fluvanna County, VA"	"51065"	47	73786	63.7	46.8	84.7	0.0%
	"Franklin County, VA"	"51067"	64	85702	74.7	57.5	95.4	0.0%
	"Frederick County, VA"	"51069"	29	57942	50.1	33.5	71.9	0.0%
	"Gloucester County, VA"	"51073"	50	62410	80.1	59.5	105.6	0.0%
	"Goochland County, VA"	"51075"	59	75440	78.2	59.5	100.9	0.0%
	"Greene County, VA"	"51079"	16	22839	Unreliable	40.0	113.8	0.0%
	"Greensville County, VA"	"51081"	75	129073	58.1	45.7	72.8	0.0%
	"Halifax County, VA"	"51083"	218	246626	88.4	76.7	100.1	0.0%
	"Hanover County, VA"	"51085"	124	170349	72.8	60.0	85.6	0.0%
	"Henrico County, VA"	"51087"	804	1549874	51.9	48.3	55.5	0.2%
	"Henry County, VA"	"51089"	202	226033	89.4	77.0	101.7	0.0%
	"Isle of Wight County, VA"	"51093"	110	155095	70.9	57.7	84.2	0.0%
	"James City County, VA"	"51095"	97	158767	61.1	49.5	74.5	0.0%
	"King and Queen County, VA"	"51097"	36	38684	93.1	65.2	128.8	0.0%
	"King George County, VA"	"51099"	47	72270	65.0	47.8	86.5	0.0%
	"King William County, VA"	"51101"	62	54210	114.4	87.7	146.6	0.0%
	"Lancaster County, VA"	"51103"	65	58428	111.2	85.9	141.8	0.0%
	"Loudoun County, VA"	"51107"	116	403899	28.7	23.5	33.9	0.0%
	"Louisa County, VA"	"51109"	75	107894	69.5	54.7	87.1	0.0%
	"Lunenburg County, VA"	"51111"	75	85950	87.3	68.6	109.4	0.0%
	"Madison County, VA"	"51113"	20	25934	77.1	47.1	119.1	0.0%
	"Mecklenburg County, VA"	"51117"	188	218944	85.9	73.6	98.1	0.0%
	"Middlesex County, VA"	"51119"	23	36404	63.2	40.1	94.8	0.0%
	"Montgomery County, VA"	"51121"	36	71481	50.4	35.3	69.7	0.0%
	"Nelson County, VA"	"51125"	39	37924	102.8	73.1	140.6	0.0%
	"New Kent County, VA"	"51127"	33	45882	71.9	49.5	101.0	0.0%
	"Northampton County, VA"	"51131"	98	89040	110.1	89.4	134.1	0.0%
	"Northumberland County, VA"	"51133"	66	58110	113.6	87.8	144.5	0.0%
	"Nottoway County, VA"	"51135"	93	115280	80.7	65.1	98.8	0.0%
	"Orange County, VA"	"51137"	69	78169	88.3	68.7	111.7	0.0%
	"Page County, VA"	"51139"	13	9936	Unreliable	69.7	223.7	0.0%
	"Patrick County, VA"	"51141"	20	21553	92.8	56.7	143.3	0.0%
