,id,recid,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_severity
7633,NA,0,Male,30,25 - 45,African-American,0,0,0,2,Unknown
7634,NA,0,Male,39,25 - 45,Other,0,0,0,0,Middle
7635,NA,0,Male,26,25 - 45,Caucasian,1,0,0,9,Middle
7636,NA,1,Male,26,25 - 45,Caucasian,1,0,0,9,Middle
7637,NA,0,Male,20,Less than 25,Other,0,0,0,0,Unknown
7638,NA,0,Female,26,25 - 45,Caucasian,0,0,0,0,Unknown
7639,NA,0,Male,26,25 - 45,African-American,0,0,0,5,Unknown
7640,NA,0,Male,26,25 - 45,Caucasian,0,0,0,0,Unknown
7641,NA,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
7642,NA,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
7643,NA,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
7644,NA,0,Male,38,25 - 45,African-American,0,0,0,0,Unknown
7645,NA,0,Male,28,25 - 45,African-American,0,0,0,0,Middle
7646,NA,0,Female,21,Less than 25,African-American,0,0,0,0,Unknown
7647,NA,0,Male,25,25 - 45,Other,0,0,0,0,High
7648,NA,0,Male,30,25 - 45,Caucasian,0,0,0,0,Unknown
7649,NA,0,Male,33,25 - 45,African-American,0,0,0,0,Unknown
7650,NA,0,Male,32,25 - 45,African-American,0,0,0,0,Unknown
7651,NA,1,Male,37,25 - 45,African-American,0,0,0,18,Unknown
7652,NA,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
7653,NA,0,Male,20,Less than 25,Caucasian,1,0,0,1,High
7654,NA,0,Male,20,Less than 25,Caucasian,1,0,0,1,High
7655,NA,0,Male,24,Less than 25,Caucasian,0,0,0,5,Middle
7656,NA,0,Male,24,Less than 25,Caucasian,0,0,0,5,Middle
7657,NA,0,Male,24,Less than 25,Caucasian,0,0,0,5,Middle
7658,NA,0,Female,27,25 - 45,Other,0,0,0,0,Middle
7659,NA,0,Male,50,Greater than 45,Caucasian,0,0,0,2,Middle
7660,NA,1,Male,25,25 - 45,African-American,0,0,0,5,Unknown
7661,NA,0,Female,48,Greater than 45,Caucasian,0,0,0,1,Unknown
7662,NA,0,Male,47,Greater than 45,Caucasian,0,0,0,0,Unknown
7663,NA,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
7664,NA,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
7665,NA,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
7666,NA,0,Male,52,Greater than 45,Caucasian,0,0,0,1,Unknown
7667,NA,0,Male,21,Less than 25,African-American,0,0,0,0,High
7668,NA,0,Male,21,Less than 25,African-American,0,0,0,0,High
7669,NA,0,Female,20,Less than 25,Caucasian,0,0,0,0,Middle
7670,NA,0,Female,20,Less than 25,Caucasian,0,0,0,0,Middle
7671,NA,0,Male,30,25 - 45,Caucasian,0,0,0,1,Middle
7672,NA,0,Female,33,25 - 45,African-American,0,0,0,3,Middle
7673,NA,0,Male,21,Less than 25,Hispanic,0,0,0,0,Unknown
7674,NA,0,Male,24,Less than 25,African-American,0,0,0,3,Unknown
7675,NA,0,Female,52,Greater than 45,Hispanic,0,0,0,0,Middle
7676,NA,0,Female,30,25 - 45,Caucasian,0,0,0,0,Unknown
7677,NA,1,Male,47,Greater than 45,African-American,0,0,0,13,Middle
7678,NA,1,Male,21,Less than 25,Hispanic,1,0,0,4,High
7679,NA,1,Male,48,Greater than 45,Caucasian,0,0,0,6,Unknown
7680,NA,1,Male,48,Greater than 45,Caucasian,0,0,0,6,Unknown
7681,NA,0,Female,38,25 - 45,Caucasian,0,0,0,0,Unknown
7682,NA,0,Male,52,Greater than 45,African-American,0,0,0,2,Middle
7683,NA,0,Female,34,25 - 45,African-American,0,0,0,1,Unknown
7684,NA,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
7685,NA,0,Male,35,25 - 45,Caucasian,0,0,0,0,High
7686,NA,0,Male,35,25 - 45,Caucasian,0,0,0,0,High
7687,NA,0,Male,35,25 - 45,Caucasian,0,0,0,0,High
7688,NA,0,Male,25,25 - 45,Other,0,0,0,1,High
7689,NA,0,Male,27,25 - 45,African-American,0,0,0,3,Unknown
7690,NA,0,Male,39,25 - 45,Other,0,0,0,1,Unknown
7691,NA,1,Female,48,Greater than 45,Caucasian,0,0,0,17,Unknown
7692,NA,0,Male,33,25 - 45,Caucasian,0,0,1,1,Unknown
7693,NA,0,Male,43,25 - 45,African-American,0,0,0,3,High
7694,NA,0,Male,43,25 - 45,African-American,0,0,0,3,High
7695,NA,0,Male,25,25 - 45,African-American,0,0,0,1,Unknown
7696,NA,1,Male,34,25 - 45,African-American,0,1,0,20,Middle
7697,NA,1,Male,34,25 - 45,African-American,0,1,0,20,Middle
7698,NA,0,Male,25,25 - 45,African-American,0,0,0,2,Middle
7699,NA,1,Male,24,Less than 25,Hispanic,1,0,0,4,High
7700,NA,0,Male,24,Less than 25,Hispanic,1,0,0,4,High
7701,NA,0,Male,22,Less than 25,African-American,0,0,0,5,Unknown
7702,NA,1,Male,56,Greater than 45,Caucasian,0,0,0,6,Unknown
7703,NA,0,Male,34,25 - 45,African-American,0,0,0,5,Unknown
7704,NA,0,Male,66,Greater than 45,Caucasian,0,0,0,0,Unknown
7705,NA,1,Male,28,25 - 45,African-American,0,0,0,7,Unknown
7706,NA,0,Male,29,25 - 45,Caucasian,0,0,0,0,Unknown
7707,NA,0,Male,22,Less than 25,Caucasian,0,0,0,3,High
7708,NA,0,Male,22,Less than 25,Caucasian,0,0,0,3,High
7709,NA,0,Female,33,25 - 45,Caucasian,0,0,0,0,Unknown
7710,NA,0,Male,25,25 - 45,African-American,0,0,0,0,Unknown
7711,NA,0,Male,33,25 - 45,African-American,0,0,1,9,Middle
7712,NA,0,Male,33,25 - 45,African-American,0,0,1,9,Middle
7713,NA,0,Male,29,25 - 45,Caucasian,0,0,0,2,Middle
7714,NA,0,Male,31,25 - 45,Caucasian,0,0,0,1,Unknown
7715,NA,0,Male,35,25 - 45,Caucasian,0,0,2,3,Unknown
7716,NA,0,Male,29,25 - 45,Caucasian,0,0,0,3,Middle
7717,NA,0,Female,30,25 - 45,African-American,0,0,0,0,Unknown
7718,NA,0,Male,61,Greater than 45,Caucasian,0,0,0,0,Unknown
7719,NA,0,Male,23,Less than 25,African-American,0,0,0,1,Middle
7720,NA,0,Male,23,Less than 25,African-American,0,0,0,1,Middle
7721,NA,0,Male,43,25 - 45,Caucasian,0,0,0,2,Unknown
7722,NA,0,Male,38,25 - 45,Caucasian,0,0,0,0,Unknown
7723,NA,0,Male,24,Less than 25,African-American,0,0,1,1,Middle
7724,NA,0,Male,26,25 - 45,African-American,0,0,0,2,Unknown
7725,NA,0,Male,35,25 - 45,African-American,0,0,0,1,Middle
7726,NA,1,Male,61,Greater than 45,African-American,0,0,0,25,Unknown
7727,NA,0,Male,33,25 - 45,Other,0,0,0,0,Unknown
7728,NA,0,Male,31,25 - 45,Caucasian,0,0,0,5,Unknown
7729,NA,0,Male,31,25 - 45,Caucasian,0,0,0,5,Unknown
7730,NA,0,Male,33,25 - 45,African-American,0,0,0,3,Unknown
7731,NA,0,Male,28,25 - 45,African-American,0,0,0,0,Unknown
7732,NA,0,Male,30,25 - 45,Caucasian,0,0,0,0,Middle
7733,NA,0,Male,30,25 - 45,Caucasian,0,0,0,0,Middle
7734,NA,0,Male,26,25 - 45,African-American,0,0,0,3,Middle
7735,NA,0,Male,35,25 - 45,African-American,0,0,0,1,Unknown
7736,NA,0,Male,54,Greater than 45,Hispanic,0,0,0,0,Unknown
7737,NA,0,Female,29,25 - 45,African-American,0,0,0,0,Unknown
7738,NA,0,Male,28,25 - 45,Caucasian,0,0,0,1,Middle
7739,NA,0,Male,28,25 - 45,Caucasian,0,0,0,1,Middle
7740,NA,0,Male,28,25 - 45,Caucasian,0,0,0,1,Middle
7741,NA,0,Male,48,Greater than 45,Caucasian,0,0,0,1,Unknown
7742,NA,0,Male,23,Less than 25,Caucasian,0,0,1,4,Middle
7743,NA,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
7744,NA,0,Female,27,25 - 45,African-American,0,0,0,0,Unknown
7745,NA,0,Female,29,25 - 45,Caucasian,0,0,0,0,Unknown
7746,NA,0,Female,34,25 - 45,Caucasian,0,0,0,4,Unknown
7747,NA,0,Male,47,Greater than 45,African-American,0,0,0,1,Unknown
7748,NA,0,Female,22,Less than 25,African-American,0,0,0,0,Unknown
7749,NA,0,Male,40,25 - 45,Caucasian,0,0,0,5,Middle
7750,NA,0,Male,40,25 - 45,Caucasian,0,0,0,5,Middle
7751,NA,0,Male,47,Greater than 45,African-American,0,0,0,3,Unknown
7752,NA,0,Male,33,25 - 45,African-American,0,0,0,3,Unknown
7753,NA,0,Male,33,25 - 45,African-American,0,0,0,3,Unknown
7754,NA,0,Female,20,Less than 25,Caucasian,0,0,0,1,Unknown
7755,NA,0,Male,37,25 - 45,Caucasian,0,0,0,7,Unknown
7756,NA,0,Male,29,25 - 45,African-American,0,0,0,10,High
7757,NA,0,Female,35,25 - 45,Caucasian,0,0,0,0,Unknown
7758,NA,0,Male,30,25 - 45,Hispanic,0,0,0,2,Unknown
7759,NA,0,Male,30,25 - 45,Hispanic,0,0,0,2,Unknown
7760,NA,0,Female,26,25 - 45,African-American,0,0,0,4,Middle
7761,NA,0,Female,26,25 - 45,African-American,0,0,0,4,Middle
7762,NA,0,Male,37,25 - 45,Hispanic,0,0,0,3,Unknown
7763,NA,0,Male,24,Less than 25,Caucasian,0,0,0,2,High
7764,NA,0,Male,28,25 - 45,Hispanic,0,0,0,0,Unknown
7765,NA,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
7766,NA,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
7767,NA,0,Male,20,Less than 25,African-American,0,0,1,0,Middle
7768,NA,0,Male,56,Greater than 45,African-American,0,0,0,22,High
7769,NA,0,Male,47,Greater than 45,Other,0,0,0,0,Unknown
7770,NA,0,Male,48,Greater than 45,Hispanic,0,0,0,2,Unknown
7771,NA,0,Male,30,25 - 45,Caucasian,0,0,0,1,Unknown
7772,NA,0,Male,30,25 - 45,Caucasian,0,0,0,1,Unknown
7773,NA,1,Male,24,Less than 25,Hispanic,1,0,4,2,Unknown
7774,NA,0,Male,26,25 - 45,Hispanic,0,0,0,0,Unknown
7775,NA,0,Male,30,25 - 45,African-American,0,0,0,10,Middle
7776,NA,1,Male,30,25 - 45,African-American,0,0,0,10,Middle
7777,NA,1,Male,30,25 - 45,African-American,0,0,0,10,Middle
7778,NA,1,Male,28,25 - 45,African-American,0,0,0,12,Middle
7779,NA,0,Male,59,Greater than 45,African-American,0,0,0,1,Unknown
7780,NA,0,Male,20,Less than 25,African-American,1,0,0,1,Middle
7781,NA,0,Male,23,Less than 25,Caucasian,0,1,0,4,Middle
7782,NA,0,Male,50,Greater than 45,Hispanic,0,0,0,3,High
7783,NA,0,Male,50,Greater than 45,Hispanic,0,0,0,3,High
7784,NA,0,Male,50,Greater than 45,Hispanic,0,0,0,3,High
7785,NA,0,Male,50,Greater than 45,Hispanic,0,0,0,3,High
7786,NA,0,Male,50,Greater than 45,Hispanic,0,0,0,3,High
7787,NA,0,Male,35,25 - 45,Caucasian,0,0,0,3,Middle
7788,NA,0,Male,35,25 - 45,Caucasian,0,0,0,3,Middle
7789,NA,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
7790,NA,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
7791,NA,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
7792,NA,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
7793,NA,0,Male,50,Greater than 45,African-American,0,0,0,1,Unknown
7794,NA,0,Male,21,Less than 25,Caucasian,0,0,1,3,Unknown
7795,NA,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
7796,NA,0,Male,46,Greater than 45,African-American,0,0,0,3,Middle
7797,NA,0,Male,46,Greater than 45,African-American,0,0,0,3,Middle
7798,NA,0,Male,46,Greater than 45,African-American,0,0,0,3,Middle
7799,NA,0,Male,46,Greater than 45,African-American,0,0,0,3,Middle
7800,NA,0,Male,46,Greater than 45,African-American,0,0,0,3,Middle
7801,NA,1,Male,61,Greater than 45,African-American,0,0,0,8,High
7802,NA,0,Male,44,25 - 45,Caucasian,0,0,0,1,Unknown
7803,NA,0,Male,29,25 - 45,Caucasian,0,0,0,1,Middle
7804,NA,0,Male,29,25 - 45,Caucasian,0,0,0,1,Middle
7805,NA,0,Female,23,Less than 25,African-American,0,0,0,1,Unknown
7806,NA,0,Male,20,Less than 25,Caucasian,0,0,1,0,Unknown
7807,NA,1,Male,29,25 - 45,African-American,0,0,0,8,Unknown
7808,NA,0,Male,77,Greater than 45,Caucasian,0,0,0,0,Unknown
7809,NA,0,Male,34,25 - 45,African-American,0,0,0,0,Unknown
7810,NA,1,Male,28,25 - 45,Hispanic,0,0,0,5,Unknown
7811,NA,0,Male,28,25 - 45,Hispanic,0,0,0,5,Unknown
7812,NA,1,Male,54,Greater than 45,African-American,0,0,0,21,Unknown
7813,NA,1,Male,20,Less than 25,Caucasian,0,4,0,4,Unknown
7814,NA,0,Male,22,Less than 25,Caucasian,0,0,0,0,Unknown
7815,NA,0,Male,45,Greater than 45,Hispanic,0,0,0,3,Unknown
7816,NA,1,Male,36,25 - 45,African-American,0,0,0,6,Unknown
7817,NA,1,Male,34,25 - 45,African-American,3,1,0,9,Middle
7818,NA,0,Male,34,25 - 45,African-American,3,1,0,9,Middle
7819,NA,0,Male,27,25 - 45,Other,0,0,0,0,Unknown
7820,NA,0,Male,36,25 - 45,African-American,0,0,0,12,Unknown
7821,NA,0,Male,50,Greater than 45,Caucasian,0,0,0,0,Unknown
7822,NA,0,Male,50,Greater than 45,African-American,0,0,0,15,Unknown
7823,NA,0,Male,47,Greater than 45,Native American,4,0,0,22,Middle
7824,NA,1,Male,47,Greater than 45,Native American,4,0,0,22,Middle
7825,NA,1,Female,25,25 - 45,African-American,0,0,0,7,High
7826,NA,1,Female,25,25 - 45,African-American,0,0,0,7,High
7827,NA,0,Male,39,25 - 45,Hispanic,0,0,0,4,Unknown
7828,NA,1,Male,49,Greater than 45,African-American,0,0,0,10,High
7829,NA,1,Male,40,25 - 45,African-American,0,0,0,16,Unknown
7830,NA,0,Male,21,Less than 25,African-American,1,0,1,2,Unknown
7831,NA,0,Male,39,25 - 45,African-American,0,0,0,2,Unknown
7832,NA,0,Male,61,Greater than 45,Hispanic,0,0,0,0,Unknown
7833,NA,0,Female,25,25 - 45,Caucasian,0,0,0,2,Middle
7834,NA,0,Male,38,25 - 45,Caucasian,0,0,0,5,Unknown
7835,NA,0,Male,24,Less than 25,African-American,0,0,0,2,Unknown
7836,NA,0,Male,50,Greater than 45,African-American,0,0,0,10,Unknown
7837,NA,1,Male,50,Greater than 45,African-American,0,0,0,10,Unknown
7838,NA,1,Male,22,Less than 25,African-American,1,1,0,4,Unknown
7839,NA,1,Male,55,Greater than 45,Other,0,0,0,8,Middle
7840,NA,0,Male,32,25 - 45,African-American,0,0,0,4,Middle
7841,NA,0,Male,29,25 - 45,Caucasian,0,0,0,1,Unknown
7842,NA,0,Female,27,25 - 45,African-American,0,0,0,0,Unknown
7843,NA,1,Male,32,25 - 45,African-American,0,0,0,6,Unknown
7844,NA,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
7845,NA,1,Male,29,25 - 45,African-American,0,0,0,5,Unknown
7846,NA,0,Male,26,25 - 45,Other,0,0,0,0,Middle
7847,NA,0,Male,23,Less than 25,African-American,0,0,0,3,Middle
7848,NA,0,Male,43,25 - 45,Hispanic,0,0,0,3,Middle
7849,NA,0,Male,43,25 - 45,Hispanic,0,0,0,3,Middle
7850,NA,0,Male,53,Greater than 45,African-American,0,0,0,1,Unknown
7851,NA,0,Male,24,Less than 25,Caucasian,0,0,0,1,Middle
7852,NA,1,Male,33,25 - 45,African-American,0,0,0,18,High
7853,NA,0,Male,33,25 - 45,African-American,0,0,0,18,High
7854,NA,0,Male,32,25 - 45,African-American,0,0,0,1,Middle
7855,NA,0,Female,38,25 - 45,African-American,0,0,0,7,High
7856,NA,1,Female,38,25 - 45,African-American,0,0,0,7,High
7857,NA,1,Female,38,25 - 45,African-American,0,0,0,7,High
7858,NA,1,Male,40,25 - 45,African-American,0,0,0,20,Unknown
7859,NA,0,Female,55,Greater than 45,Other,0,0,0,5,High
7860,NA,0,Male,29,25 - 45,Caucasian,0,0,0,2,Unknown
7861,NA,0,Female,36,25 - 45,African-American,0,0,0,1,Unknown
7862,NA,1,Male,34,25 - 45,African-American,0,0,0,16,Middle
7863,NA,1,Male,34,25 - 45,African-American,0,0,0,16,Middle
7864,NA,0,Male,57,Greater than 45,Caucasian,0,0,0,7,Middle
7865,NA,0,Male,26,25 - 45,African-American,0,0,0,1,Middle
7866,NA,0,Male,39,25 - 45,Caucasian,0,0,0,2,Middle
7867,NA,0,Male,45,Greater than 45,African-American,0,0,0,0,High
7868,NA,0,Male,26,25 - 45,African-American,0,0,1,2,Unknown
7869,NA,0,Male,41,25 - 45,Caucasian,0,0,0,0,Unknown
7870,NA,1,Male,64,Greater than 45,African-American,0,0,0,17,Unknown
7871,NA,0,Female,48,Greater than 45,Caucasian,0,0,0,1,Unknown
7872,NA,0,Male,52,Greater than 45,Caucasian,0,0,0,7,Unknown
7873,NA,1,Male,57,Greater than 45,African-American,0,0,0,13,Unknown
7874,NA,0,Male,41,25 - 45,Hispanic,0,0,0,1,Unknown
7875,NA,0,Male,49,Greater than 45,Hispanic,0,0,0,3,Unknown
7876,NA,0,Male,49,Greater than 45,Hispanic,0,0,0,3,Unknown
7877,NA,0,Male,49,Greater than 45,Hispanic,0,0,0,3,Unknown
7878,NA,0,Female,43,25 - 45,African-American,0,0,0,0,Unknown
7879,NA,0,Male,24,Less than 25,Caucasian,0,0,0,3,Unknown
7880,NA,1,Male,27,25 - 45,African-American,0,0,0,11,Middle
7881,NA,1,Male,27,25 - 45,African-American,0,0,0,11,Middle
7882,NA,1,Male,27,25 - 45,African-American,0,0,0,11,Middle
7883,NA,0,Male,23,Less than 25,Hispanic,0,1,0,2,Unknown
7884,NA,0,Male,56,Greater than 45,African-American,0,0,0,28,Unknown
7885,NA,1,Male,56,Greater than 45,African-American,0,0,0,28,Unknown
7886,NA,0,Male,28,25 - 45,African-American,0,0,0,2,Middle
7887,NA,1,Male,33,25 - 45,African-American,0,0,0,5,Middle
7888,NA,1,Male,33,25 - 45,African-American,0,0,0,5,Middle
7889,NA,0,Male,25,25 - 45,African-American,0,0,0,1,Middle
7890,NA,1,Male,36,25 - 45,African-American,0,2,0,17,High
7891,NA,1,Male,36,25 - 45,African-American,0,2,0,17,High
7892,NA,0,Female,25,25 - 45,Caucasian,0,0,0,0,Unknown
7893,NA,0,Female,29,25 - 45,Caucasian,0,0,0,0,Unknown
7894,NA,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
7895,NA,0,Male,46,Greater than 45,Caucasian,0,0,0,0,Unknown
7896,NA,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
7897,NA,0,Male,28,25 - 45,African-American,0,0,0,4,Middle
7898,NA,1,Male,28,25 - 45,African-American,0,0,1,12,High
7899,NA,0,Male,30,25 - 45,Caucasian,1,0,0,2,Unknown
7900,NA,0,Male,56,Greater than 45,Caucasian,0,0,0,0,Unknown
7901,NA,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
7902,NA,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
7903,NA,0,Male,23,Less than 25,African-American,0,0,0,0,High
7904,NA,0,Male,23,Less than 25,African-American,0,0,0,0,High
7905,NA,0,Male,23,Less than 25,African-American,0,0,0,0,High
7906,NA,0,Male,40,25 - 45,Hispanic,0,0,0,0,Unknown
7907,NA,0,Male,50,Greater than 45,Caucasian,0,0,0,1,Middle
7908,NA,0,Male,50,Greater than 45,Caucasian,0,0,0,1,Middle
7909,NA,0,Male,33,25 - 45,Hispanic,0,0,0,1,Unknown
7910,NA,0,Male,22,Less than 25,African-American,0,0,0,0,Middle
7911,NA,0,Male,22,Less than 25,African-American,0,0,0,0,Middle
7912,NA,0,Male,27,25 - 45,African-American,0,0,0,0,Unknown
7913,NA,0,Female,58,Greater than 45,Caucasian,0,0,0,2,Unknown
7914,NA,0,Male,38,25 - 45,African-American,0,0,0,14,Unknown
7915,NA,1,Male,38,25 - 45,African-American,0,0,0,14,Unknown
7916,NA,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
7917,NA,0,Male,31,25 - 45,African-American,0,0,0,1,Unknown
7918,NA,0,Female,27,25 - 45,Other,0,0,0,1,Unknown
7919,NA,0,Male,52,Greater than 45,Caucasian,0,0,0,1,Unknown
7920,NA,0,Male,55,Greater than 45,African-American,0,0,0,0,Unknown
7921,NA,0,Male,23,Less than 25,African-American,0,0,0,2,Unknown
7922,NA,0,Male,23,Less than 25,African-American,0,0,0,2,Unknown
7923,NA,0,Male,37,25 - 45,African-American,0,0,0,16,Middle
7924,NA,0,Male,51,Greater than 45,Caucasian,0,0,0,2,Unknown
7925,NA,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
7926,NA,0,Male,21,Less than 25,Caucasian,0,0,0,0,Middle
7927,NA,0,Female,22,Less than 25,Caucasian,0,0,0,0,Unknown
7928,NA,0,Male,22,Less than 25,Caucasian,0,0,0,1,Unknown
7929,NA,0,Male,31,25 - 45,African-American,0,0,0,0,Unknown
7930,NA,0,Male,28,25 - 45,Caucasian,0,0,0,0,Unknown
7931,NA,0,Male,28,25 - 45,Caucasian,0,0,0,0,Unknown
7932,NA,0,Male,30,25 - 45,Caucasian,0,0,0,0,Unknown
7933,NA,0,Female,36,25 - 45,African-American,0,0,0,0,Unknown
7934,NA,0,Male,34,25 - 45,African-American,0,0,0,22,High
7935,NA,1,Male,34,25 - 45,African-American,0,0,0,22,High
7936,NA,1,Female,26,25 - 45,African-American,0,1,0,5,Unknown
7937,NA,0,Male,57,Greater than 45,Hispanic,0,0,0,0,Unknown
7938,NA,0,Male,37,25 - 45,Caucasian,0,0,0,0,Unknown
7939,NA,0,Male,24,Less than 25,African-American,0,0,0,0,Middle
7940,NA,0,Male,43,25 - 45,Caucasian,0,0,0,0,Unknown
7941,NA,0,Male,25,25 - 45,Asian,0,0,0,2,Unknown
7942,NA,0,Male,27,25 - 45,African-American,0,0,0,9,Middle
7943,NA,0,Male,27,25 - 45,African-American,0,0,0,9,Middle
7944,NA,0,Male,45,Greater than 45,Caucasian,0,0,0,0,Unknown
7945,NA,0,Male,30,25 - 45,Hispanic,0,0,0,0,Unknown
7946,NA,0,Male,43,25 - 45,African-American,0,0,0,2,Unknown
7947,NA,0,Male,48,Greater than 45,Caucasian,0,0,0,2,Unknown
7948,NA,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
7949,NA,0,Female,40,25 - 45,Caucasian,0,0,0,0,Unknown
7950,NA,1,Male,33,25 - 45,Caucasian,0,0,0,6,High
7951,NA,0,Male,30,25 - 45,Caucasian,0,0,0,3,Unknown
7952,NA,0,Male,30,25 - 45,African-American,0,0,0,2,High
7953,NA,0,Male,30,25 - 45,African-American,0,0,0,2,High
7954,NA,0,Male,29,25 - 45,Caucasian,0,0,0,1,Unknown
7955,NA,0,Male,41,25 - 45,Hispanic,0,0,0,1,Unknown
7956,NA,0,Female,21,Less than 25,Caucasian,0,0,0,1,High
7957,NA,0,Female,21,Less than 25,Caucasian,0,0,0,1,High
7958,NA,1,Male,59,Greater than 45,African-American,0,0,0,17,Unknown
7959,NA,1,Male,35,25 - 45,African-American,0,0,0,6,Middle
7960,NA,1,Male,35,25 - 45,African-American,0,0,0,6,Middle
7961,NA,1,Male,35,25 - 45,African-American,0,0,0,6,Middle
7962,NA,1,Male,26,25 - 45,Hispanic,0,0,0,5,Middle
7963,NA,0,Male,21,Less than 25,African-American,0,1,0,2,Middle
7964,NA,0,Male,19,Less than 25,African-American,0,0,0,0,Unknown
7965,NA,0,Male,49,Greater than 45,African-American,0,0,0,29,Middle
7966,NA,0,Male,49,Greater than 45,African-American,0,0,0,29,Middle
7967,NA,0,Male,23,Less than 25,Hispanic,0,0,0,1,Unknown
7968,NA,0,Male,23,Less than 25,Hispanic,0,0,0,1,Unknown
7969,NA,1,Female,37,25 - 45,African-American,0,0,0,23,Middle
7970,NA,0,Male,20,Less than 25,African-American,1,0,0,1,Middle
7971,NA,0,Male,20,Less than 25,African-American,1,0,0,1,Middle
7972,NA,0,Male,28,25 - 45,Caucasian,0,0,0,1,Unknown
7973,NA,0,Male,29,25 - 45,African-American,0,0,0,3,Middle
7974,NA,0,Male,29,25 - 45,African-American,0,0,0,3,Middle
7975,NA,0,Male,20,Less than 25,African-American,0,0,0,2,Middle
7976,NA,1,Male,49,Greater than 45,Caucasian,0,0,0,9,Unknown
7977,NA,0,Male,21,Less than 25,African-American,0,0,1,0,Unknown
7978,NA,1,Female,52,Greater than 45,Caucasian,0,0,0,6,Unknown
7979,NA,1,Male,27,25 - 45,African-American,0,1,2,12,Unknown
7980,NA,0,Male,52,Greater than 45,African-American,0,0,0,16,High
7981,NA,0,Male,27,25 - 45,Hispanic,0,0,0,1,High
7982,NA,0,Male,27,25 - 45,Hispanic,0,0,0,1,High
7983,NA,0,Male,44,25 - 45,Caucasian,0,0,0,0,Unknown
7984,NA,0,Male,30,25 - 45,Hispanic,0,0,0,1,Unknown
7985,NA,0,Female,29,25 - 45,Caucasian,0,0,0,5,Unknown
7986,NA,0,Male,43,25 - 45,Hispanic,0,0,0,4,Unknown
7987,NA,0,Female,20,Less than 25,Caucasian,0,0,0,4,High
7988,NA,0,Male,28,25 - 45,Caucasian,0,0,0,3,High
7989,NA,0,Male,39,25 - 45,African-American,0,0,0,3,Middle
7990,NA,0,Male,22,Less than 25,Caucasian,0,0,0,1,Unknown
7991,NA,0,Male,31,25 - 45,African-American,0,0,0,9,Unknown
7992,NA,0,Male,24,Less than 25,Caucasian,0,0,0,1,Middle
7993,NA,0,Female,28,25 - 45,African-American,0,0,0,0,Unknown
7994,NA,0,Female,28,25 - 45,African-American,0,0,0,0,Unknown
7995,NA,1,Male,35,25 - 45,African-American,0,0,0,10,High
7996,NA,0,Male,35,25 - 45,African-American,0,0,0,10,High
7997,NA,0,Male,30,25 - 45,Caucasian,0,0,0,0,Unknown
7998,NA,0,Male,22,Less than 25,African-American,0,0,2,0,Middle
7999,NA,0,Male,22,Less than 25,African-American,0,0,2,0,Middle
8000,NA,0,Male,22,Less than 25,African-American,0,0,2,0,Middle
8001,NA,0,Male,27,25 - 45,Hispanic,0,0,0,0,Unknown
8002,NA,0,Male,39,25 - 45,African-American,0,0,0,9,Unknown
8003,NA,0,Female,46,Greater than 45,Other,0,0,0,1,Unknown
8004,NA,0,Male,33,25 - 45,African-American,0,0,0,3,Unknown
8005,NA,1,Male,26,25 - 45,African-American,0,0,0,9,Unknown
8006,NA,0,Female,23,Less than 25,African-American,0,0,0,0,Unknown
8007,NA,0,Male,49,Greater than 45,Caucasian,0,0,0,0,Unknown
8008,NA,0,Female,52,Greater than 45,African-American,0,0,0,0,Middle
8009,NA,1,Male,43,25 - 45,African-American,0,0,0,19,Unknown
8010,NA,0,Female,22,Less than 25,African-American,0,0,5,0,Middle
8011,NA,0,Male,54,Greater than 45,Caucasian,0,0,0,0,Unknown
8012,NA,0,Male,50,Greater than 45,African-American,0,0,0,2,Unknown
8013,NA,0,Female,22,Less than 25,Hispanic,0,0,0,0,Unknown
8014,NA,1,Male,20,Less than 25,African-American,0,0,4,2,Middle
8015,NA,0,Male,25,25 - 45,Caucasian,0,0,0,1,Unknown
8016,NA,0,Male,52,Greater than 45,African-American,0,0,0,4,Unknown
